dist_id,state,district,total_enroll,tcurelsc,current_sped_exp,state_sped_rev,federal_sped_rev,state_fed_sped_rev,state_rev_v92_adjusted,federal_rev_v92_adjusted,sped_enroll,sped_exp_pp,state_sped_rev_pp,federal_sped_rev_pp,state_fed_sped_rev_pp,sped_local_pp_obligation,state_sped_pct,federal_sped_pct,local_sped_pct,state_rev_no_sped,federal_rev_no_sped,current_exp_no_sped,state_no_sped_pct,federal_no_sped_pct,local_no_sped_pct,disproportionate,fy
5300660,Washington,Bremerton School District,4404,88254000,11036000,8504000,1013000,9517000,61618000,15045000,636,17352.201257861634,13371.069182389938,1592.7672955974842,14963.836477987421,2388.364779874213,0.7705690467560711,0.09179050380572672,0.1376404494382022,53114000,14032000,77218000,0.6878448030252013,0.1817192882488539,0.13043590872594477,TRUE,fy22
5300690,Washington,Brewster School District,970,15131000,1559000,1105000,290000,1395000,21899000,6349000,92,16945.652173913044,12010.869565217392,3152.1739130434785,15163.04347826087,1782.608695652174,0.7087876844130853,0.1860166773572803,0.10519563822963443,20794000,6059000,13572000,1.532124963159446,0.44643383436486883,-0.9785587975243148,TRUE,fy22
5300720,Washington,Bridgeport School District,797,12088000,1040000,758000,226000,984000,9954000,2432000,67,15522.388059701492,11313.432835820895,3373.134328358209,14686.567164179105,835.8208955223872,0.7288461538461538,0.2173076923076923,0.05384615384615388,9196000,2206000,11048000,0.832367849384504,0.19967414916727008,-0.032041998551774115,TRUE,fy22
5300780,Washington,Burlington-Edison School District,3312,63543000,8966000,5680000,957000,6637000,42371000,12429000,486,18448.55967078189,11687.24279835391,1969.1358024691358,13656.378600823045,4792.181069958846,0.6335043497657818,0.10673656033905866,0.2597590898951595,36691000,11472000,54577000,0.6722795316708503,0.21019843523828718,0.11752203309086251,TRUE,fy22
5300810,Washington,Camas School District,7225,106553000,13246000,9898000,1179000,11077000,81575000,7490000,722,18346.260387811635,13709.141274238227,1632.9639889196676,15342.105263157895,3004.15512465374,0.7472444511550657,0.08900800241582364,0.1637475464291107,71677000,6311000,93307000,0.7681845949392865,0.06763694042247634,0.16417846463823718,FALSE,fy22
5300840,Washington,Cape Flattery School District,499,13290000,1436000,702000,150000,852000,8245000,4870000,72,19944.444444444445,9750,2083.3333333333335,11833.333333333334,8111.111111111111,0.48885793871866295,0.10445682451253482,0.4066852367688023,7543000,4720000,11854000,0.6363252910409988,0.39817783026826387,-0.03450312130926264,TRUE,fy22
5300960,Washington,CASHMERE SCHOOL DISTRICT,1622,23961000,2837000,2083000,398000,2481000,18490000,3609000,188,15090.425531914894,11079.787234042553,2117.021276595745,13196.808510638299,1893.6170212765956,0.7342262953824462,0.14028903771589707,0.12548466690165672,16407000,3211000,21124000,0.7766994887331945,0.15200719560689263,0.07129331565991287,TRUE,fy22
5300990,Washington,Castle Rock School District,1370,20390000,3103000,2327000,345000,2672000,16036000,2040000,227,13669.603524229075,10251.101321585904,1519.8237885462554,11770.925110132159,1898.6784140969157,0.749919432806961,0.11118272639381244,0.1388978407992265,13709000,1695000,17287000,0.793023659397235,0.09805055822294209,0.10892578237982295,TRUE,fy22
5301050,Washington,Centerville School District,87,1519000,72000,72000,0,72000,1130000,191000,8,9000,9000,0,9000,0,1,0,0,1058000,191000,1447000,0.7311679336558397,0.13199723565998617,0.13683483068417418,FALSE,fy22
5301080,Washington,Central Kitsap School District,11274,182674000,29643000,21885000,2662000,24547000,140240000,39713000,1568,18904.974489795917,13957.270408163266,1697.704081632653,15654.974489795919,3249.999999999998,0.7382855986236211,0.08980197685794285,0.17191242451843608,118355000,37051000,153031000,0.773405388450706,0.24211434284556724,-0.015519731296273293,TRUE,fy22
5301110,Washington,Central Valley School District,14592,224417000,32692000,25010000,3636000,28646000,164191000,37560000,1993,16403.411941796287,12548.921224284997,1824.3853487205217,14373.306573005519,2030.105368790768,0.7650189648843754,0.1112198703046617,0.12376116481096293,139181000,33924000,191725000,0.7259408006258965,0.17694093102099362,0.09711826835310988,TRUE,fy22
5301140,Washington,Centralia School District,3274,51656000,7413000,5466000,857000,6323000,42158000,9524000,452,16400.442477876106,12092.920353982301,1896.0176991150443,13988.938053097345,2411.504424778761,0.7373532982598139,0.11560771617428842,0.1470389855658977,36692000,8667000,44243000,0.8293289333905929,0.1958953958818344,-0.025224329272427293,TRUE,fy22
5301170,Washington,Chehalis School District,2986,48707000,6804000,4751000,779000,5530000,35319000,9155000,437,15569.79405034325,10871.853546910756,1782.608695652174,12654.46224256293,2915.3318077803197,0.6982657260435038,0.11449147560258671,0.1872427983539095,30568000,8376000,41903000,0.7294943082834164,0.199890222657089,0.07061546905949456,TRUE,fy22
5301200,Washington,Lake Chelan School District,1289,22327000,1896000,1353000,329000,1682000,15034000,2866000,129,14697.67441860465,10488.372093023256,2550.3875968992247,13038.75968992248,1658.9147286821699,0.7136075949367089,0.17352320675105484,0.11286919831223627,13681000,2537000,20431000,0.6696196955606676,0.12417404923890167,0.20620625520043073,FALSE,fy22
5301230,Washington,Cheney School District,5358,76480000,11582000,8435000,931000,9366000,59603000,10364000,812,14263.546798029556,10387.931034482759,1146.551724137931,11534.48275862069,2729.064039408866,0.7282852702469349,0.0803833534795372,0.1913313762735279,51168000,9433000,64898000,0.7884372399765787,0.14535116644580726,0.06621159357761408,TRUE,fy22
5301260,Washington,Chewelah School District,748,12443000,1341000,1151000,205000,1356000,9455000,2701000,133,10082.706766917294,8654.135338345865,1541.3533834586467,10195.488721804511,-112.78195488721758,0.8583146905294556,0.1528709917971663,-0.011185682326621926,8304000,2496000,11102000,0.7479733381372725,0.22482435597189696,0.02720230589083053,FALSE,fy22
5301290,Washington,Chimacum School District,715,13948000,2033000,1284000,274000,1558000,9261000,2567000,109,18651.376146788993,11779.816513761469,2513.761467889908,14293.577981651377,4357.798165137616,0.631578947368421,0.13477619281849484,0.23364485981308414,7977000,2293000,11915000,0.6694922366764583,0.19244649601342845,0.13806126731011326,TRUE,fy22
5301320,Washington,Clarkston School District,2474,37657000,4534000,3772000,602000,4374000,28647000,8397000,386,11746.113989637306,9772.020725388602,1559.5854922279793,11331.60621761658,414.5077720207264,0.8319364799294221,0.13277459197176886,0.03528892809880904,24875000,7795000,33123000,0.7509887389427287,0.235334963620445,0.013676297436826329,TRUE,fy22
5301350,Washington,Cle Elum-Roslyn School District,922,14631000,1491000,1273000,185000,1458000,9967000,1710000,131,11381.679389312978,9717.557251908396,1412.2137404580153,11129.770992366412,251.90839694656643,0.8537894030851777,0.12407780013413816,0.02213279678068414,8694000,1525000,13140000,0.6616438356164384,0.11605783866057838,0.22229832572298325,FALSE,fy22
5301410,Washington,Clover Park School District,12629,219442000,33671000,26094000,3624000,29718000,159977000,49588000,1820,18500.54945054945,14337.362637362638,1991.2087912087911,16328.57142857143,2171.9780219780205,0.7749695583736746,0.10762971102729352,0.11740073059903183,133883000,45964000,185771000,0.7206883743964343,0.24742290239057765,0.03188872321298805,TRUE,fy22
5301440,Washington,Colfax School District,526,8296000,859000,787000,73000,860000,6509000,863000,77,11155.844155844155,10220.77922077922,948.0519480519481,11168.83116883117,-12.987012987014168,0.9161816065192084,0.08498253783469151,-0.001164144353899943,5722000,790000,7437000,0.7693962619335754,0.10622562861368831,0.12437810945273634,FALSE,fy22
5301470,Washington,College Place School District,1570,23248000,3063000,2657000,362000,3019000,18228000,4571000,208,14725.961538461539,12774.038461538461,1740.3846153846155,14514.423076923076,211.5384615384628,0.8674502122102514,0.11818478615736207,0.014365001632386507,15571000,4209000,20185000,0.7714144166460243,0.2085211790933862,0.02006440426058953,FALSE,fy22
5301560,Washington,Columbia (Stevens) School District,102,2980000,207000,158000,34000,192000,2649000,608000,16,12937.5,9875,2125,12000,937.5,0.7632850241545893,0.1642512077294686,0.07246376811594207,2491000,574000,2773000,0.8983050847457628,0.20699603317706455,-0.10530111792282731,TRUE,fy22
5301590,Washington,Columbia (Walla Walla) School District,705,12539000,1339000,1157000,184000,1341000,8975000,1199000,94,14244.68085106383,12308.510638297872,1957.4468085106382,14265.95744680851,-21.27659574468089,0.8640776699029126,0.13741598207617625,-0.0014936519790888225,7818000,1015000,11200000,0.6980357142857143,0.090625,0.21133928571428567,FALSE,fy22
5301630,Washington,Colville School District,1647,23529000,2890000,2597000,485000,3082000,20125000,4416000,238,12142.857142857143,10911.764705882353,2037.81512605042,12949.579831932773,-806.7226890756301,0.8986159169550173,0.16782006920415224,-0.06643598615916954,17528000,3931000,20639000,0.849265952807791,0.19046465429526624,-0.039730607103057286,FALSE,fy22
5301710,Washington,Cosmopolis School District,167,2917000,296000,252000,40000,292000,2078000,413000,24,12333.333333333334,10500,1666.6666666666667,12166.666666666666,166.66666666666788,0.8513513513513513,0.13513513513513514,0.013513513513513542,1826000,373000,2621000,0.6966806562380771,0.1423120946203739,0.16100724914154904,FALSE,fy22
5301800,Washington,Coupeville School District,961,18566000,2520000,1927000,254000,2181000,12093000,3320000,143,17622.377622377622,13475.524475524475,1776.2237762237762,15251.748251748251,2370.629370629371,0.7646825396825396,0.1007936507936508,0.13452380952380957,10166000,3066000,16046000,0.633553533590926,0.1910756574847314,0.17537080892434256,FALSE,fy22
5301890,Washington,Curlew School District,261,4977000,326000,308000,45000,353000,4037000,718000,31,10516.129032258064,9935.483870967742,1451.6129032258063,11387.09677419355,-870.9677419354848,0.9447852760736196,0.13803680981595093,-0.08282208588957055,3729000,673000,4651000,0.8017630617071597,0.14470006450225759,0.053536873790582695,FALSE,fy22
5301980,Washington,Darrington School District,428,8257000,789000,684000,99000,783000,6284000,1204000,73,10808.219178082192,9369.86301369863,1356.164383561644,10726.027397260274,82.19178082191866,0.8669201520912547,0.12547528517110265,0.007604562737642623,5600000,1105000,7468000,0.7498660953401178,0.1479646491697911,0.10216925549009107,FALSE,fy22
5302010,Washington,Davenport School District,587,10123000,892000,796000,125000,921000,7354000,1274000,72,12388.888888888889,11055.555555555555,1736.111111111111,12791.666666666666,-402.7777777777774,0.8923766816143498,0.14013452914798205,-0.03251121076233185,6558000,1149000,9231000,0.7104322391940201,0.12447188820279494,0.16509587260318498,FALSE,fy22
5302040,Washington,Dayton School District,379,7098000,488000,488000,0,488000,5146000,1059000,48,10166.666666666666,10166.666666666666,0,10166.666666666666,0,1,0,0,4658000,1059000,6610000,0.7046898638426626,0.16021180030257187,0.1350983358547655,FALSE,fy22
5302070,Washington,Deer Park School District,2604,35620000,3563000,3196000,537000,3733000,31685000,4420000,284,12545.774647887323,11253.521126760563,1890.8450704225352,13144.366197183099,-598.5915492957756,0.8969969127140051,0.1507156890261016,-0.047712601740106664,28489000,3883000,32057000,0.8886982562310883,0.12112799076644727,-0.009826246997535606,FALSE,fy22
5302130,Washington,Dieringer School District,1362,23881000,3699000,2251000,234000,2485000,17242000,2685000,156,23711.53846153846,14429.48717948718,1500,15929.48717948718,7782.051282051281,0.6085428494187618,0.06326034063260341,0.32819680994863476,14991000,2451000,20182000,0.7427906054900406,0.12144485184818155,0.13576454266177784,TRUE,fy22
5302280,Washington,East Valley School District (Spokane),3666,59394000,8323000,6126000,961000,7087000,42603000,10329000,530,15703.77358490566,11558.490566037735,1813.2075471698113,13371.698113207547,2332.0754716981137,0.7360326805238496,0.11546317433617687,0.1485041451399735,36477000,9368000,51071000,0.7142409586653874,0.18343090990973351,0.10232813142487909,TRUE,fy22
5302310,Washington,Eastmont School District,5964,92797000,10342000,7387000,1192000,8579000,66314000,14013000,658,15717.325227963525,11226.44376899696,1811.550151975684,13037.993920972644,2679.331306990882,0.7142719009862696,0.11525817056662155,0.17046992844710887,58927000,12821000,82455000,0.7146564792917349,0.15549087380995694,0.12985264689830814,TRUE,fy22
5302370,Washington,Eatonville School District,1939,27983000,3090000,2506000,261000,2767000,21209000,2594000,210,14714.285714285714,11933.333333333334,1242.857142857143,13176.190476190477,1538.0952380952367,0.8110032362459547,0.08446601941747572,0.10453074433656956,18703000,2333000,24893000,0.7513357168681959,0.09372112642108223,0.1549431567107219,FALSE,fy22
5302400,Washington,Edmonds School District,20343,359452000,52937000,38468000,5295000,43763000,258979000,38528000,2750,19249.81818181818,13988.363636363636,1925.4545454545455,15913.818181818182,3335.999999999998,0.7266751043693447,0.10002455749286888,0.17330033813778645,220511000,33233000,306515000,0.7194134055429587,0.10842210006035594,0.17216449439668532,TRUE,fy22
5302460,Washington,Ellensburg School District,3273,48266000,6051000,4540000,795000,5335000,35714000,7097000,381,15881.889763779527,11916.010498687665,2086.6141732283463,14002.62467191601,1879.2650918635172,0.7502892083953066,0.13138324243926625,0.1183275491654272,31174000,6302000,42215000,0.7384578941134667,0.14928343006040506,0.1122586758261282,TRUE,fy22
5302490,Washington,Elma School District,1569,25283000,3196000,2688000,424000,3112000,19900000,3359000,269,11881.040892193309,9992.565055762081,1576.2081784386617,11568.773234200744,312.26765799256464,0.8410513141426783,0.13266583229036297,0.026282853566958725,17212000,2935000,22087000,0.7792819305473808,0.1328835966858333,0.08783447276678588,FALSE,fy22
5302610,Washington,Ephrata School District,2701,37463000,3851000,3645000,657000,4302000,45828000,4950000,336,11461.309523809523,10848.214285714286,1955.357142857143,12803.57142857143,-1342.2619047619064,0.9465074006751493,0.17060503765255777,-0.11711243832770704,42183000,4293000,33612000,1.2549982149232417,0.12772224205640842,-0.3827204569796501,TRUE,fy22
5302670,Washington,Everett School District,20258,361530000,50795000,36301000,5568000,41869000,257281000,43960000,2398,21182.235195996665,15138.031693077564,2321.9349457881567,17459.96663886572,3722.268557130945,0.714656954424648,0.10961708829609214,0.17572595727925983,220980000,38392000,310735000,0.7111525898273449,0.12355222295525126,0.16529518721740388,TRUE,fy22
5302700,Washington,Evergreen School District (Clark),22847,397849000,55737000,37481000,5429000,42910000,287578000,65675000,3099,17985.479186834462,12094.546627944499,1751.8554372378187,13846.402065182318,4139.077121652144,0.6724617399572994,0.09740387893141002,0.2301343811112906,250097000,60246000,342112000,0.7310383733981853,0.176100224487887,0.09286140211392765,TRUE,fy22
5302820,Washington,Federal Way School District,21136,361885000,48770000,36863000,6025000,42888000,271280000,69617000,2668,18279.610194902547,13816.71664167916,2258.2458770614694,16074.96251874063,2204.647676161918,0.7558540086118516,0.12353906089809309,0.12060693049005532,234417000,63592000,313115000,0.7486610350829568,0.2030947096114846,0.04824425530555862,TRUE,fy22
5302850,Washington,Ferndale School District,4398,79079000,11031000,7781000,1467000,9248000,54552000,12173000,612,18024.50980392157,12714.052287581699,2397.0588235294117,15111.111111111111,2913.3986928104587,0.7053757592240051,0.1329888496056568,0.16163539117033812,46771000,10706000,68048000,0.6873236538913708,0.15733011991535387,0.1553462261932753,TRUE,fy22
5302880,Washington,Fife School District,3792,63631000,8377000,5375000,847000,6222000,44743000,6605000,387,21645.994832041342,13888.888888888889,2188.630490956072,16077.519379844962,5568.4754521963805,0.641637817834547,0.10111018264295094,0.2572519995225021,39368000,5758000,55254000,0.712491403337315,0.10420964998009194,0.18329894668259308,TRUE,fy22
5302910,Washington,Finley School District,880,14548000,1628000,1192000,273000,1465000,10735000,2489000,101,16118.81188118812,11801.980198019803,2702.970297029703,14504.950495049505,1613.8613861386148,0.7321867321867321,0.1676904176904177,0.10012285012285016,9543000,2216000,12920000,0.7386222910216719,0.1715170278637771,0.08986068111455103,TRUE,fy22
5302940,Washington,Franklin Pierce School District,7544,130878000,19965000,12204000,1966000,14170000,93094000,19419000,941,21216.790648246548,12969.181721572795,2089.2667375132837,15058.44845908608,6158.3421891604685,0.6112697220135237,0.09847232657150012,0.2902579514149762,80890000,17453000,110913000,0.7293103603725443,0.15735756854471522,0.11333207108274052,TRUE,fy22
5302970,Washington,Freeman School District,880,13021000,1361000,1206000,114000,1320000,9933000,1563000,106,12839.622641509433,11377.358490566037,1075.4716981132076,12452.830188679245,386.79245283018827,0.8861131520940485,0.08376193975018369,0.030124908155767807,8727000,1449000,11660000,0.7484562607204117,0.12427101200686107,0.1272727272727272,FALSE,fy22
5303030,Washington,Glenwood School District,52,2510000,100000,100000,0,100000,2163000,84000,12,8333.333333333334,8333.333333333334,0,8333.333333333334,0,1,0,0,2063000,84000,2410000,0.8560165975103734,0.034854771784232366,0.10912863070539423,FALSE,fy22
5303090,Washington,Goldendale School District,2279,28644000,3007000,3007000,0,3007000,25318000,2393000,304,9891.447368421053,9891.447368421053,0,9891.447368421053,0,1,0,0,22311000,2393000,25637000,0.8702656317041776,0.09334165463977845,0.03639271365604396,FALSE,fy22
5303150,Washington,Grandview School District,3659,57846000,6559000,5853000,829000,6682000,46047000,11026000,507,12936.883629191321,11544.378698224851,1635.1084812623274,13179.48717948718,-242.60355029585844,0.8923616404939777,0.12639121817350205,-0.01875285866747975,40194000,10197000,51287000,0.783707372238579,0.19882231364673308,0.017470314114687913,FALSE,fy22
5303180,Washington,Granger School District,1488,28928000,2277000,2218000,328000,2546000,20339000,9516000,189,12047.619047619048,11735.449735449736,1735.4497354497355,13470.89947089947,-1423.2804232804228,0.974088713219148,0.14404918752744839,-0.11813790074659641,18121000,9188000,26651000,0.6799369629657424,0.3447525421184946,-0.02468950508423695,FALSE,fy22
5303210,Washington,Granite Falls School District,2201,36229000,6911000,5140000,595000,5735000,29444000,3370000,357,19358.543417366946,14397.759103641456,1666.6666666666667,16064.425770308124,3294.1176470588216,0.7437418608016206,0.0860946317464911,0.17016350745188827,24304000,2775000,29318000,0.8289787843645542,0.0946517497782932,0.07636946585715261,TRUE,fy22
5303240,Washington,Grapeview School District,213,3594000,395000,304000,36000,340000,2465000,612000,24,16458.333333333332,12666.666666666666,1500,14166.666666666666,2291.666666666666,0.769620253164557,0.09113924050632911,0.13924050632911394,2161000,576000,3199000,0.6755236011253517,0.1800562675836199,0.1444201312910284,FALSE,fy22
5303300,Washington,Green Mountain School District,152,2217000,194000,194000,0,194000,1936000,221000,20,9700,9700,0,9700,0,1,0,0,1742000,221000,2023000,0.861097380128522,0.1092436974789916,0.02965892239248641,FALSE,fy22
5303330,Washington,Griffin School District,622,10209000,1209000,885000,148000,1033000,7029000,899000,77,15701.298701298701,11493.506493506493,1922.077922077922,13415.584415584415,2285.7142857142862,0.7320099255583127,0.12241521918941274,0.1455748552522746,6144000,751000,9000000,0.6826666666666666,0.08344444444444445,0.23388888888888892,FALSE,fy22
5303360,Washington,Harrington School District,113,3691000,251000,176000,34000,210000,2836000,468000,23,10913.04347826087,7652.173913043478,1478.2608695652175,9130.434782608696,1782.608695652174,0.701195219123506,0.13545816733067728,0.1633466135458167,2660000,434000,3440000,0.7732558139534884,0.12616279069767442,0.10058139534883717,TRUE,fy22
5303510,Washington,Highland School District,1100,17515000,1681000,1253000,329000,1582000,13139000,3320000,121,13892.561983471074,10355.371900826447,2719.00826446281,13074.380165289256,818.181818181818,0.7453896490184414,0.19571683521713265,0.05889351576442595,11886000,2991000,15834000,0.7506631299734748,0.18889730958696477,0.06043956043956039,FALSE,fy22
5303540,Washington,Highline School District,18485,352631000,50375000,33725000,5305000,39030000,242408000,67016000,2509,20077.720207253886,13441.610203268234,2114.3882024711043,15555.998405739338,4521.721801514548,0.6694789081885856,0.10531017369727047,0.22521091811414395,208683000,61711000,302256000,0.6904180562172463,0.2041679900481711,0.10541395373458262,TRUE,fy22
5303570,Washington,Hockinson School District,1938,26555000,3209000,2220000,416000,2636000,21589000,2959000,175,18337.14285714286,12685.714285714286,2377.1428571428573,15062.857142857143,3274.2857142857156,0.6918043004051107,0.12963540043627297,0.17856029915861638,19369000,2543000,23346000,0.8296496187783775,0.10892658271224193,0.06142379850938057,TRUE,fy22
5303600,Washington,Hood Canal School District,314,7091000,916000,413000,113000,526000,4014000,3235000,38,24105.263157894737,10868.421052631578,2973.684210526316,13842.105263157895,10263.157894736842,0.45087336244541487,0.12336244541484716,0.425764192139738,3601000,3122000,6175000,0.5831578947368421,0.5055870445344129,-0.08874493927125504,TRUE,fy22
5303660,Washington,Hoquiam School District,1614,27353000,2960000,2304000,342000,2646000,20106000,4254000,225,13155.555555555555,10240,1520,11760,1395.5555555555547,0.7783783783783784,0.11554054054054054,0.10608108108108104,17802000,3912000,24393000,0.7297995326528103,0.16037387775181405,0.10982658959537567,FALSE,fy22
5303750,Washington,Issaquah School District,19590,323763000,40647000,24671000,4365000,29036000,227294000,29761000,1571,25873.32908975175,15704.0101845958,2778.4850413749205,18482.49522597072,7390.83386378103,0.6069574630354023,0.10738799911432578,0.2856545378502719,202623000,25396000,283116000,0.7156889755435935,0.08970174769352492,0.19460927676288164,TRUE,fy22
5303810,Washington,Kalama School District,1096,12872000,1902000,1902000,0,1902000,11625000,1118000,180,10566.666666666666,10566.666666666666,0,10566.666666666666,0,1,0,0,9723000,1118000,10970000,0.8863263445761167,0.10191431175934366,0.011759343664539637,FALSE,fy22
5303930,Washington,Kennewick School District,18714,278214000,31242000,27054000,4516000,31570000,227637000,40941000,2164,14437.153419593345,12501.84842883549,2086.876155268022,14588.724584103513,-151.57116451016736,0.8659496831188784,0.14454900454516356,-0.010498687664041995,200583000,36425000,246972000,0.8121689908167727,0.14748635472847124,0.04034465445475602,FALSE,fy22
5303960,Washington,Kent School District,24910,440370000,63638000,40821000,5888000,46709000,320223000,69303000,2662,23906.085649887304,15334.710743801654,2211.870773854245,17546.581517655897,6359.504132231406,0.6414563625506773,0.09252333511423992,0.2660203023350828,279402000,63415000,376732000,0.7416465816548634,0.16832921015469884,0.09002420819043774,TRUE,fy22
5303990,Washington,Kettle Falls School District,1107,14941000,1584000,1542000,221000,1763000,13153000,2130000,139,11395.68345323741,11093.525179856115,1589.928057553957,12683.453237410073,-1287.7697841726622,0.9734848484848485,0.13952020202020202,-0.11300505050505052,11611000,1909000,13357000,0.8692820244066781,0.14292131466646701,-0.012203339073145136,FALSE,fy22
5304020,Washington,Kiona-Benton City School District,1417,22253000,2148000,2041000,417000,2458000,17606000,3753000,175,12274.285714285714,11662.857142857143,2382.8571428571427,14045.714285714286,-1771.4285714285725,0.9501862197392924,0.1941340782122905,-0.1443202979515829,15565000,3336000,20105000,0.77418552598856,0.1659288734145735,0.059885600596866456,FALSE,fy22
5304050,Washington,Kittitas School District,603,9747000,1287000,999000,56000,1055000,7207000,1135000,81,15888.888888888889,12333.333333333334,691.358024691358,13024.691358024691,2864.1975308641977,0.7762237762237763,0.04351204351204351,0.18026418026418023,6208000,1079000,8460000,0.733806146572104,0.12754137115839242,0.1386524822695036,TRUE,fy22
5304080,Washington,Klickitat School District,91,2478000,124000,124000,0,124000,2445000,434000,9,13777.777777777777,13777.777777777777,0,13777.777777777777,0,1,0,0,2321000,434000,2354000,0.985981308411215,0.18436703483432457,-0.17034834324553957,TRUE,fy22
5304170,Washington,La Center School District,1703,23017000,3471000,2834000,368000,3202000,19432000,1991000,215,16144.186046511628,13181.39534883721,1711.6279069767443,14893.023255813954,1251.1627906976737,0.8164794007490637,0.10602131950446557,0.07749927974647076,16598000,1623000,19546000,0.8491763020566868,0.0830348920495242,0.06778880589378898,TRUE,fy22
5304200,Washington,Lake Stevens School District,9551,145633000,21766000,18266000,2149000,20415000,122303000,11729000,1274,17084.772370486655,14337.51962323391,1686.8131868131868,16024.332810047095,1060.4395604395595,0.8391987503445741,0.0987319672884315,0.062069282366994355,104037000,9580000,123867000,0.8399089345830608,0.07734101899618138,0.0827500464207578,FALSE,fy22
5304230,Washington,Lake Washington School District,30730,499960000,69422000,43512000,7704000,51216000,364842000,37338000,2742,25318.016046681256,15868.708971553611,2809.6280087527352,18678.336980306347,6639.679066374909,0.6267753738008124,0.11097346662441301,0.26225115957477463,321330000,29634000,430538000,0.746345270336184,0.06883016133302984,0.18482456833078614,TRUE,fy22
5304260,Washington,Lakewood School District,2644,40338000,5781000,4975000,561000,5536000,31911000,3272000,398,14525.125628140704,12500,1409.5477386934674,13909.547738693467,615.5778894472369,0.8605777547137173,0.09704203425012974,0.04238021103615293,26936000,2711000,34557000,0.7794658101108314,0.07845009694128541,0.1420840929478832,FALSE,fy22
5304410,Washington,Lind School District,201,5642000,330000,255000,49000,304000,4209000,651000,16,20625,15937.5,3062.5,19000,1625,0.7727272727272727,0.1484848484848485,0.0787878787878788,3954000,602000,5312000,0.7443524096385542,0.11332831325301204,0.14231927710843376,FALSE,fy22
5304470,Washington,Longview School District,6294,98671000,14585000,11366000,1661000,13027000,71854000,15770000,988,14762.145748987854,11504.04858299595,1681.1740890688259,13185.222672064778,1576.9230769230762,0.7792937949948577,0.11388412752828249,0.10682207747685978,60488000,14109000,84086000,0.7193587517541564,0.16779249815664915,0.11284875008919443,FALSE,fy22
5304530,Washington,Lopez School District,249,6262000,827000,401000,98000,499000,4138000,787000,45,18377.777777777777,8911.111111111111,2177.777777777778,11088.888888888889,7288.888888888889,0.4848851269649335,0.1185006045949214,0.39661426844014513,3737000,689000,5435000,0.6875804967801288,0.12677092916283347,0.18564857405703775,TRUE,fy22
5304560,Washington,Riverview School District,3062,51056000,5349000,3949000,632000,4581000,37248000,4698000,314,17035.03184713376,12576.433121019109,2012.7388535031846,14589.171974522293,2445.859872611467,0.738268835296317,0.11815292578051972,0.14357823892316324,33299000,4066000,45707000,0.728531734745225,0.08895792766972237,0.18251033758505258,FALSE,fy22
5304620,Washington,Lynden School District,3425,52872000,8274000,5509000,755000,6264000,38447000,6312000,451,18345.898004434588,12215.077605321509,1674.0576496674057,13889.135254988914,4456.762749445674,0.6658206429780034,0.09124969784868261,0.24292965917331402,32938000,5557000,44598000,0.7385532983541863,0.12460200008969012,0.1368447015561236,TRUE,fy22
5304650,Washington,Mabton School District,814,14403000,991000,908000,178000,1086000,10770000,2467000,86,11523.255813953489,10558.139534883721,2069.767441860465,12627.906976744185,-1104.6511627906966,0.9162462159434914,0.17961654894046417,-0.09586276488395559,9862000,2289000,13412000,0.7353116611989263,0.17066805845511482,0.09402028034595886,FALSE,fy22
5304710,Washington,Mansfield School District,98,2798000,155000,94000,26000,120000,3364000,159000,10,15500,9400,2600,12000,3500,0.6064516129032258,0.16774193548387098,0.22580645161290322,3270000,133000,2643000,1.2372304199772985,0.05032160423760878,-0.28755202421490733,TRUE,fy22
5304740,Washington,Manson School District,606,10916000,996000,773000,114000,887000,8597000,1940000,71,14028.169014084508,10887.323943661971,1605.6338028169014,12492.957746478873,1535.211267605635,0.7761044176706827,0.1144578313253012,0.10943775100401608,7824000,1826000,9920000,0.7887096774193548,0.1840725806451613,0.027217741935483875,TRUE,fy22
5304800,Washington,Mary M Knight School District,1576,17412000,1980000,1818000,275000,2093000,18473000,1945000,245,8081.632653061224,7420.408163265306,1122.4489795918366,8542.857142857143,-461.224489795919,0.9181818181818182,0.1388888888888889,-0.057070707070707105,16655000,1670000,15432000,1.079250907205806,0.10821669258683256,-0.18746759979263863,TRUE,fy22
5304860,Washington,Marysville School District,10014,185799000,28644000,20552000,2839000,23391000,132996000,29151000,1508,18994.6949602122,13628.64721485411,1882.6259946949601,15511.273209549072,3483.4217506631285,0.7174975562072337,0.0991132523390588,0.18338919145370755,112444000,26312000,157155000,0.7154974388342719,0.1674270624542649,0.11707549871146325,TRUE,fy22
5304890,Washington,McCleary School District,322,4978000,798000,476000,60000,536000,3658000,802000,63,12666.666666666666,7555.555555555556,952.3809523809524,8507.936507936507,4158.730158730159,0.5964912280701754,0.07518796992481203,0.32832080200501257,3182000,742000,4180000,0.761244019138756,0.17751196172248804,0.06124401913875602,TRUE,fy22
5304920,Washington,Mead School District,10141,150395000,20214000,16655000,2211000,18866000,119217000,14534000,1352,14951.183431952662,12318.78698224852,1635.3550295857988,13954.14201183432,997.041420118343,0.8239339071930345,0.10937963787474028,0.06668645493222522,102562000,12323000,130181000,0.7878415436968529,0.09466051113449736,0.11749794516864975,FALSE,fy22
