dist_id,state,district,schlev,agchrt,total_enroll,totalrev,tfedrev,tstrev,tlocrev,state_sped_rev,federal_sped_rev,state_fed_sped_rev,c11,u11,v92,state_rev_adjusted,local_rev_adjusted,state_local_rev_adjusted,state_local_federal_rev_adjusted,rev_state_pct,rev_local_pct,rev_federal_pct,v92_state,v92_local,v92_federal,state_rev_v92_adjusted,local_rev_v92_adjusted,federal_rev_v92_adjusted,state_local_federal_rev_v92_adjusted,year
2010980,Kansas,Blue Valley,3,3,244,4742000,330000,2571000,1841000,285000,0,285000,0,0,0,2571000,1841000,4412000,4742000,0.5421762969211303,0.38823281315900465,0.06959088991986503,0,0,0,2571000,1841000,330000,4742000,2022
2011040,Kansas,Golden Plains,3,3,184,3478000,231000,2381000,866000,238000,0,238000,0,0,0,2381000,866000,3247000,3478000,0.6845888441633122,0.24899367452558943,0.06641748131109833,0,0,0,2381000,866000,231000,3478000,2022
2011080,Kansas,Renwick,3,3,1967,25128000,1520000,16902000,6706000,2162000,0,2162000,931000,0,0,15971000,6706000,22677000,24197000,0.6600405008885399,0.27714179443732695,0.06281770467413315,0,0,0,15971000,6706000,1520000,24197000,2022
2011100,Kansas,Riley County,3,3,707,11229000,656000,6902000,3671000,661000,0,661000,107000,0,0,6795000,3671000,10466000,11122000,0.6109512677575976,0.33006653479590004,0.058982197446502425,0,0,0,6795000,3671000,656000,11122000,2022
2011130,Kansas,Riverton,3,3,678,11323000,658000,8767000,1898000,689000,0,689000,840000,0,0,7927000,1898000,9825000,10483000,0.7561766669846418,0.18105504149575502,0.06276829151960317,0,0,0,7927000,1898000,658000,10483000,2022
2011190,Kansas,Rolla,3,3,102,2272000,122000,1484000,666000,78000,0,78000,0,0,0,1484000,666000,2150000,2272000,0.653169014084507,0.29313380281690143,0.05369718309859155,0,0,0,1484000,666000,122000,2272000,2022
2011250,Kansas,Rose Hill Public Schools,3,3,1667,22873000,1411000,16411000,5051000,1402000,0,1402000,2183000,0,0,14228000,5051000,19279000,20690000,0.6876752054132431,0.24412759787336877,0.06819719671338811,0,0,0,14228000,5051000,1411000,20690000,2022
2011280,Kansas,Pawnee Heights,3,3,141,2702000,155000,1889000,658000,157000,0,157000,0,0,0,1889000,658000,2547000,2702000,0.6991117690599555,0.24352331606217617,0.057364914877868246,0,0,0,1889000,658000,155000,2702000,2022
2011310,Kansas,Russell County,3,3,814,13166000,1255000,9054000,2857000,780000,0,780000,167000,0,0,8887000,2857000,11744000,12999000,0.6836679744595738,0.21978613739518424,0.09654588814524194,0,0,0,8887000,2857000,1255000,12999000,2022
2011370,Kansas,Salina,3,3,6764,146236000,20207000,77410000,48619000,7860000,0,7860000,5635000,0,0,71775000,48619000,120394000,140601000,0.5104871231356818,0.345794126642058,0.14371875022226016,0,0,0,71775000,48619000,20207000,140601000,2022
2011400,Kansas,Satanta,3,3,259,4886000,353000,3006000,1527000,163000,0,163000,0,0,0,3006000,1527000,4533000,4886000,0.6152271796970937,0.31252558329922225,0.07224723700368399,0,0,0,3006000,1527000,353000,4886000,2022
2011430,Kansas,Skyline Schools,3,3,388,5887000,394000,4076000,1417000,446000,0,446000,3000,0,0,4073000,1417000,5490000,5884000,0.6922161794697484,0.24082256968048946,0.06696125084976207,0,0,0,4073000,1417000,394000,5884000,2022
2011490,Kansas,Seaman,3,3,3910,55099000,4947000,38744000,11408000,4924000,0,4924000,2524000,0,0,36220000,11408000,47628000,52575000,0.6889205896338564,0.2169852591535901,0.09409415121255349,0,0,0,36220000,11408000,4947000,52575000,2022
2011520,Kansas,Chautauqua Co Community,3,3,403,6692000,670000,5193000,829000,694000,0,694000,62000,0,0,5131000,829000,5960000,6630000,0.7739064856711916,0.12503770739064857,0.10105580693815988,0,0,0,5131000,829000,670000,6630000,2022
2011550,Kansas,Sedgwick Public Schools,3,3,506,7091000,498000,5627000,966000,600000,0,600000,120000,0,0,5507000,966000,6473000,6971000,0.7899870893702482,0.13857409266963133,0.0714388179601205,0,0,0,5507000,966000,498000,6971000,2022
2011610,Kansas,Wallace County Schools,3,3,184,3275000,159000,2182000,934000,121000,0,121000,0,0,0,2182000,934000,3116000,3275000,0.6662595419847328,0.2851908396946565,0.04854961832061069,0,0,0,2182000,934000,159000,3275000,2022
2011640,Kansas,Shawnee Mission Pub Sch,3,3,26278,389483000,30701000,212035000,146747000,23215000,0,23215000,0,0,0,212035000,146747000,358782000,389483000,0.5444011677017996,0.3767738258152474,0.07882500648295304,0,0,0,212035000,146747000,30701000,389483000,2022
2011700,Kansas,Silver Lake,3,3,719,10869000,759000,7959000,2151000,608000,0,608000,578000,0,0,7381000,2151000,9532000,10291000,0.7172286463900496,0.20901758818384997,0.07375376542610047,0,0,0,7381000,2151000,759000,10291000,2022
2011760,Kansas,Solomon,3,3,370,5785000,537000,4234000,1014000,440000,0,440000,76000,0,0,4158000,1014000,5172000,5709000,0.7283236994219653,0.17761429322122962,0.09406200735680505,0,0,0,4158000,1014000,537000,5709000,2022
2011790,Kansas,South Haven,3,3,212,3619000,228000,2834000,557000,310000,0,310000,48000,0,0,2786000,557000,3343000,3571000,0.7801736208345001,0.15597871744609354,0.06384766171940633,0,0,0,2786000,557000,228000,3571000,2022
2011820,Kansas,Spearville,3,3,346,5663000,330000,3494000,1839000,228000,0,228000,76000,0,0,3418000,1839000,5257000,5587000,0.6117773402541614,0.3291569715410775,0.059065688204761053,0,0,0,3418000,1839000,330000,5587000,2022
2011850,Kansas,Spring Hill,3,2,5367,79863000,4303000,49573000,25987000,3542000,0,3542000,7030000,0,0,42543000,25987000,68530000,72833000,0.5841170897807313,0.3568025482954155,0.0590803619238532,0,0,0,42543000,25987000,4303000,72833000,2022
2011880,Kansas,St Francis Comm Sch,3,3,286,4298000,331000,2793000,1174000,219000,0,219000,0,0,0,2793000,1174000,3967000,4298000,0.6498371335504886,0.2731503024662634,0.07701256398324802,0,0,0,2793000,1174000,331000,4298000,2022
2011910,Kansas,St John-Hudson,3,3,346,5577000,290000,3656000,1631000,423000,0,423000,3000,0,0,3653000,1631000,5284000,5574000,0.6553641908862576,0.2926085396483674,0.052027269465374955,0,0,0,3653000,1631000,290000,5574000,2022
2011970,Kansas,Stafford,3,3,229,5202000,550000,3199000,1453000,285000,0,285000,43000,0,0,3156000,1453000,4609000,5159000,0.6117464624927311,0.28164372940492344,0.10660980810234541,0,0,0,3156000,1453000,550000,5159000,2022
2012000,Kansas,Blue Valley,3,3,22267,371384000,17348000,176037000,177999000,25975000,0,25975000,0,0,0,176037000,177999000,354036000,371384000,0.47400264954871507,0.4792855911940202,0.046711759257264715,0,0,0,176037000,177999000,17348000,371384000,2022
2012030,Kansas,Sterling,3,3,487,8411000,548000,5653000,2210000,586000,0,586000,481000,0,0,5172000,2210000,7382000,7930000,0.6522068095838588,0.2786885245901639,0.0691046658259773,0,0,0,5172000,2210000,548000,7930000,2022
2012060,Kansas,Stockton,3,3,337,5705000,367000,3699000,1639000,431000,0,431000,0,0,0,3699000,1639000,5338000,5705000,0.6483786152497809,0.2872918492550394,0.06432953549517967,0,0,0,3699000,1639000,367000,5705000,2022
2012090,Kansas,Sublette,3,3,375,7188000,530000,4519000,2139000,250000,0,250000,0,0,0,4519000,2139000,6658000,7188000,0.6286867000556483,0.2975792988313856,0.07373400111296606,0,0,0,4519000,2139000,530000,7188000,2022
2012120,Kansas,Sylvan Grove,3,3,253,4063000,308000,2658000,1097000,259000,0,259000,0,0,0,2658000,1097000,3755000,4063000,0.6541964065961112,0.26999753876445975,0.075806054639429,0,0,0,2658000,1097000,308000,4063000,2022
2012150,Kansas,Syracuse,3,3,556,9916000,704000,7212000,2000000,352000,0,352000,344000,0,0,6868000,2000000,8868000,9572000,0.7175094024237358,0.20894274968658588,0.07354784788967823,0,0,0,6868000,2000000,704000,9572000,2022
2012180,Kansas,Shawnee Heights,3,3,3816,51148000,4770000,36904000,9474000,4126000,0,4126000,2780000,0,0,34124000,9474000,43598000,48368000,0.7055077737347006,0.19587330466424083,0.09861892160105855,0,0,0,34124000,9474000,4770000,48368000,2022
2012210,Kansas,Tonganoxie,3,3,1901,28374000,1634000,18406000,8334000,2111000,0,2111000,1605000,0,0,16801000,8334000,25135000,26769000,0.6276289738129927,0.31133027008853525,0.061040756098472114,0,0,0,16801000,8334000,1634000,26769000,2022
2012260,Kansas,Topeka Public Schools,3,2,11886,204985000,28326000,148428000,28231000,16733000,0,16733000,8174000,0,0,140254000,28231000,168485000,196811000,0.7126329321023723,0.14344218565019232,0.14392488224743535,0,0,0,140254000,28231000,28326000,196811000,2022
2012300,Kansas,Circle,3,3,1987,29603000,1787000,15079000,12737000,1616000,0,1616000,0,0,0,15079000,12737000,27816000,29603000,0.5093740499273722,0.4302604465763605,0.06036550349626727,0,0,0,15079000,12737000,1787000,29603000,2022
2012330,Kansas,Troy Public Schools,3,3,343,5084000,246000,3648000,1190000,452000,0,452000,0,0,0,3648000,1190000,4838000,5084000,0.7175452399685287,0.23406766325727774,0.04838709677419355,0,0,0,3648000,1190000,246000,5084000,2022
2012360,Kansas,Turner-Kansas City,3,3,3883,61275000,6881000,46389000,8005000,3337000,0,3337000,5310000,0,0,41079000,8005000,49084000,55965000,0.7340123291342804,0.14303582596265524,0.12295184490306442,0,0,0,41079000,8005000,6881000,55965000,2022
2012390,Kansas,Udall,3,3,343,6498000,981000,4149000,1368000,427000,0,427000,210000,0,0,3939000,1368000,5307000,6288000,0.6264312977099237,0.21755725190839695,0.15601145038167938,0,0,0,3939000,1368000,981000,6288000,2022
2012420,Kansas,Ulysses,3,3,1513,19525000,1867000,13994000,3664000,911000,0,911000,312000,0,0,13682000,3664000,17346000,19213000,0.7121220007286733,0.1907042106906782,0.09717378858064851,0,0,0,13682000,3664000,1867000,19213000,2022
2012450,Kansas,Uniontown,3,3,477,7760000,827000,6025000,908000,495000,0,495000,216000,0,0,5809000,908000,6717000,7544000,0.7700159066808059,0.12036055143160128,0.1096235418875928,0,0,0,5809000,908000,827000,7544000,2022
2012510,Kansas,Valley Center Pub Sch,3,3,3092,55113000,3558000,33083000,18472000,3361000,0,3361000,4076000,0,0,29007000,18472000,47479000,51037000,0.5683523718086878,0.36193349922605167,0.0697141289652605,0,0,0,29007000,18472000,3558000,51037000,2022
2012540,Kansas,Valley Falls,3,3,403,6307000,384000,4816000,1107000,557000,0,557000,229000,0,0,4587000,1107000,5694000,6078000,0.7546890424481737,0.18213228035538007,0.0631786771964462,0,0,0,4587000,1107000,384000,6078000,2022
2012600,Kansas,Victoria,3,3,289,4432000,330000,2998000,1104000,287000,0,287000,10000,0,0,2988000,1104000,4092000,4422000,0.6757123473541384,0.2496607869742198,0.07462686567164178,0,0,0,2988000,1104000,330000,4422000,2022
2012630,Kansas,Wakeeney,3,3,397,6346000,458000,3851000,2037000,395000,0,395000,0,0,0,3851000,2037000,5888000,6346000,0.6068389536716041,0.32098959974787267,0.07217144658052316,0,0,0,3851000,2037000,458000,6346000,2022
2012780,Kansas,Valley Heights,3,3,440,7399000,546000,5139000,1714000,377000,0,377000,203000,0,0,4936000,1714000,6650000,7196000,0.6859366314619233,0.23818788215675374,0.07587548638132295,0,0,0,4936000,1714000,546000,7196000,2022
2012810,Kansas,Lebo-Waverly,3,3,485,7557000,519000,5404000,1634000,701000,0,701000,95000,0,0,5309000,1634000,6943000,7462000,0.7114714553738944,0.2189761458054141,0.0695523988206915,0,0,0,5309000,1634000,519000,7462000,2022
2012840,Kansas,Wellington,3,3,1457,22380000,2090000,17057000,3233000,2224000,0,2224000,1718000,0,0,15339000,3233000,18572000,20662000,0.7423773110057109,0.15647081599070758,0.10115187300358146,0,0,0,15339000,3233000,2090000,20662000,2022
2012870,Kansas,Wellsville,3,3,812,12394000,778000,8149000,3467000,894000,0,894000,287000,0,0,7862000,3467000,11329000,12107000,0.649376393821756,0.2863632609234327,0.06426034525481127,0,0,0,7862000,3467000,778000,12107000,2022
2012900,Kansas,Weskan,3,3,104,2248000,111000,1349000,788000,94000,0,94000,0,0,0,1349000,788000,2137000,2248000,0.6000889679715302,0.3505338078291815,0.04937722419928826,0,0,0,1349000,788000,111000,2248000,2022
2012990,Kansas,Wichita,3,3,46080,783608000,93054000,555676000,134878000,55353000,0,55353000,38281000,0,0,517395000,134878000,652273000,745327000,0.6941852368155186,0.1809648650860629,0.12484989809841855,0,0,0,517395000,134878000,93054000,745327000,2022
2013020,Kansas,Jefferson County North,3,3,444,7285000,432000,5694000,1159000,675000,0,675000,191000,0,0,5503000,1159000,6662000,7094000,0.7757259656047364,0.16337750211446292,0.06089653228080068,0,0,0,5503000,1159000,432000,7094000,2022
2013050,Kansas,Winfield,3,3,2086,46872000,5324000,25616000,15932000,2653000,0,2653000,1604000,0,0,24012000,15932000,39944000,45268000,0.5304409295749757,0.351948396218079,0.1176106742069453,0,0,0,24012000,15932000,5324000,45268000,2022
2013110,Kansas,Woodson,3,3,419,7174000,815000,5066000,1293000,558000,0,558000,76000,0,0,4990000,1293000,6283000,7098000,0.7030149337841646,0.18216398985629756,0.1148210763595379,0,0,0,4990000,1293000,815000,7098000,2022
2100030,Kentucky,Adair County,3,3,2601,36077000,6535000,22990000,6552000,0,687000,687000,1827000,22000,0,21163000,6530000,27693000,34228000,0.6182949631880332,0.19077947878929533,0.1909255580226715,0,0,0,21163000,6530000,6535000,34228000,2022
2100070,Kentucky,Allen County,3,3,3012,39747000,7370000,24658000,7719000,0,703000,703000,1990000,0,0,22668000,7719000,30387000,37757000,0.6003654951399741,0.2044389119898297,0.19519559287019625,0,0,0,22668000,7719000,7370000,37757000,2022
2100081,Kentucky,Muhlenberg County,3,3,4387,76041000,15372000,36830000,23839000,0,1422000,1422000,2840000,0,0,33990000,23839000,57829000,73201000,0.4643379188808896,0.325664949932378,0.2099971311867324,0,0,0,33990000,23839000,15372000,73201000,2022
2100090,Kentucky,Anchorage Independent,1,3,400,10473000,681000,2959000,6833000,0,87000,87000,48000,0,0,2911000,6833000,9744000,10425000,0.2792326139088729,0.6554436450839328,0.06532374100719425,0,0,0,2911000,6833000,681000,10425000,2022
2100120,Kentucky,Anderson County,3,3,3727,48367000,8465000,24823000,15079000,0,1487000,1487000,346000,0,0,24477000,15079000,39556000,48021000,0.509714499906291,0.3140084546344308,0.17627704545927822,0,0,0,24477000,15079000,8465000,48021000,2022
2100150,Kentucky,Ashland Independent,3,3,3206,47168000,10136000,26696000,10336000,0,1103000,1103000,2467000,0,0,24229000,10336000,34565000,44701000,0.5420236683743093,0.2312252522314937,0.226751079394197,0,0,0,24229000,10336000,10136000,44701000,2022
2100180,Kentucky,Augusta Independent,3,3,320,5199000,973000,3296000,930000,0,93000,93000,438000,2000,0,2858000,928000,3786000,4759000,0.6005463332632907,0.19499894935910905,0.20445471737760035,0,0,0,2858000,928000,973000,4759000,2022
2100210,Kentucky,Ballard County,3,3,1079,19296000,2945000,10503000,5848000,0,358000,358000,1429000,0,0,9074000,5848000,14922000,17867000,0.5078636592600885,0.3273073263558516,0.16482901438406,0,0,0,9074000,5848000,2945000,17867000,2022
2100240,Kentucky,Barbourville Independent,3,3,668,9301000,2197000,5667000,1437000,0,156000,156000,621000,0,0,5046000,1437000,6483000,8680000,0.5813364055299539,0.16555299539170507,0.253110599078341,0,0,0,5046000,1437000,2197000,8680000,2022
2100270,Kentucky,Bardstown Independent,3,3,2645,54482000,10038000,29020000,15424000,0,796000,796000,976000,5000,0,28044000,15419000,43463000,53501000,0.5241771181847068,0.2882002205566251,0.18762266125866806,0,0,0,28044000,15419000,10038000,53501000,2022
2100300,Kentucky,Barren County,3,3,5279,76639000,18245000,40164000,18230000,0,1319000,1319000,3496000,18000,0,36668000,18212000,54880000,73125000,0.5014427350427351,0.24905299145299145,0.2495042735042735,0,0,0,36668000,18212000,18245000,73125000,2022
2100330,Kentucky,Bath County,3,3,1928,28976000,7099000,16935000,4942000,0,614000,614000,1933000,0,0,15002000,4942000,19944000,27043000,0.5547461450282882,0.1827459971157046,0.2625078578560071,0,0,0,15002000,4942000,7099000,27043000,2022
2100360,Kentucky,Beechwood Independent,3,3,1518,20920000,1045000,10328000,9547000,0,403000,403000,1296000,0,0,9032000,9547000,18579000,19624000,0.46025275173257235,0.48649612719119445,0.053251121076233185,0,0,0,9032000,9547000,1045000,19624000,2022
2100390,Kentucky,Bell County,3,3,2518,42331000,13721000,21488000,7122000,0,697000,697000,2274000,125000,0,19214000,6997000,26211000,39932000,0.4811679855754783,0.17522287889412,0.3436091355304017,0,0,0,19214000,6997000,13721000,39932000,2022
2100420,Kentucky,Bellevue Independent,3,3,600,11187000,2134000,4156000,4897000,0,261000,261000,193000,0,0,3963000,4897000,8860000,10994000,0.3604693469164999,0.44542477715117335,0.19410587593232673,0,0,0,3963000,4897000,2134000,10994000,2022
2100480,Kentucky,Berea Independent,3,3,1094,18553000,4349000,10528000,3676000,0,210000,210000,978000,0,0,9550000,3676000,13226000,17575000,0.5433854907539118,0.20916073968705548,0.24745376955903273,0,0,0,9550000,3676000,4349000,17575000,2022
2100510,Kentucky,Boone County,3,3,20201,302831000,31905000,115424000,155502000,0,4174000,4174000,2657000,57000,0,112767000,155445000,268212000,300117000,0.3757434600505803,0.5179480002798909,0.10630853966952888,0,0,0,112767000,155445000,31905000,300117000,2022
2100540,Kentucky,Bourbon County,3,3,2725,39142000,10051000,18355000,10736000,0,715000,715000,862000,0,0,17493000,10736000,28229000,38280000,0.45697492163009407,0.28045977011494255,0.26256530825496344,0,0,0,17493000,10736000,10051000,38280000,2022
2100570,Kentucky,Bowling Green Independent,3,3,4177,69834000,14698000,34991000,20145000,0,931000,931000,3517000,38000,0,31474000,20107000,51581000,66279000,0.47487137705758986,0.3033690912657101,0.2217595316767,0,0,0,31474000,20107000,14698000,66279000,2022
2100620,Kentucky,Boyd County,3,3,3016,56235000,12268000,28211000,15756000,0,769000,769000,3128000,18000,0,25083000,15738000,40821000,53089000,0.4724707566539208,0.29644559136544296,0.2310836519806363,0,0,0,25083000,15738000,12268000,53089000,2022
2100630,Kentucky,Boyle County,3,3,2789,40743000,5419000,23537000,11787000,0,624000,624000,2577000,8000,0,20960000,11779000,32739000,38158000,0.5492950364274857,0.3086901829236333,0.14201478064888096,0,0,0,20960000,11779000,5419000,38158000,2022
2100660,Kentucky,Bracken County,3,3,1152,17105000,2781000,10038000,4286000,0,321000,321000,673000,0,0,9365000,4286000,13651000,16432000,0.5699245374878287,0.2608325219084713,0.1692429406037001,0,0,0,9365000,4286000,2781000,16432000,2022
2100690,Kentucky,Breathitt County,3,3,1767,38971000,8245000,27024000,3702000,0,572000,572000,1652000,6000,0,25372000,3696000,29068000,37313000,0.6799774877388578,0.0990539490258087,0.22096856323533354,0,0,0,25372000,3696000,8245000,37313000,2022
2100720,Kentucky,Breckinridge County,3,3,2707,43471000,12253000,21124000,10094000,0,758000,758000,2408000,0,0,18716000,10094000,28810000,41063000,0.4557874485546599,0.2458174025278231,0.298395148917517,0,0,0,18716000,10094000,12253000,41063000,2022
2100750,Kentucky,Bullitt County,3,3,12590,183333000,28876000,81972000,72485000,0,2838000,2838000,4883000,0,0,77089000,72485000,149574000,178450000,0.4319921546651723,0.4061922107032782,0.16181563463154947,0,0,0,77089000,72485000,28876000,178450000,2022
2100780,Kentucky,Burgin Independent,3,3,503,7500000,1209000,3534000,2757000,0,103000,103000,257000,0,0,3277000,2757000,6034000,7243000,0.45243683556537345,0.3806433798149938,0.16691978461963275,0,0,0,3277000,2757000,1209000,7243000,2022
2100810,Kentucky,Butler County,3,3,2119,30424000,6327000,19152000,4945000,0,652000,652000,1405000,11000,0,17747000,4934000,22681000,29008000,0.6117967457253172,0.17009100937672367,0.2181122448979592,0,0,0,17747000,4934000,6327000,29008000,2022
2100840,Kentucky,Caldwell County,3,3,1857,25072000,5269000,14529000,5274000,0,461000,461000,1139000,4000,0,13390000,5270000,18660000,23929000,0.5595720673659577,0.2202348614651678,0.2201930711688746,0,0,0,13390000,5270000,5269000,23929000,2022
2100870,Kentucky,Calloway County,3,3,3067,42895000,9578000,19546000,13771000,0,1219000,1219000,887000,48000,0,18659000,13723000,32382000,41960000,0.44468541468064826,0.3270495710200191,0.22826501429933269,0,0,0,18659000,13723000,9578000,41960000,2022
2100900,Kentucky,Campbell County,3,3,5175,77075000,10861000,30219000,35995000,0,1353000,1353000,1078000,189000,0,29141000,35806000,64947000,75808000,0.38440533980582525,0.47232482059940906,0.14326983959476572,0,0,0,29141000,35806000,10861000,75808000,2022
2100930,Kentucky,Campbellsville Independent,3,3,1207,19412000,4052000,10610000,4750000,0,353000,353000,1051000,0,0,9559000,4750000,14309000,18361000,0.5206143456238767,0.25870050650836013,0.2206851478677632,0,0,0,9559000,4750000,4052000,18361000,2022
2100960,Kentucky,Carlisle County,3,3,753,12948000,2403000,7680000,2865000,0,171000,171000,1147000,0,0,6533000,2865000,9398000,11801000,0.5535971527836624,0.24277603592915856,0.20362681128717905,0,0,0,6533000,2865000,2403000,11801000,2022
2100990,Kentucky,Carroll County,3,3,2058,38940000,11614000,15704000,11622000,0,471000,471000,1027000,10000,0,14677000,11612000,26289000,37903000,0.3872252855974461,0.30636097406537743,0.3064137403371765,0,0,0,14677000,11612000,11614000,37903000,2022
2101020,Kentucky,Carter County,3,3,3961,55237000,9389000,37002000,8846000,0,1205000,1205000,3267000,11000,0,33735000,8835000,42570000,51959000,0.6492619180507708,0.1700379145095171,0.18070016743971207,0,0,0,33735000,8835000,9389000,51959000,2022
2101050,Kentucky,Casey County,3,3,2202,34349000,8046000,21014000,5289000,0,568000,568000,2099000,0,0,18915000,5289000,24204000,32250000,0.5865116279069768,0.164,0.24948837209302327,0,0,0,18915000,5289000,8046000,32250000,2022
2101110,Kentucky,Caverna Independent,3,3,645,12325000,3435000,4991000,3899000,0,257000,257000,181000,14000,0,4810000,3885000,8695000,12130000,0.3965375103050289,0.320280296784831,0.28318219291014013,0,0,0,4810000,3885000,3435000,12130000,2022
2101150,Kentucky,Christian County,3,3,8174,126886000,26074000,71750000,29062000,0,2808000,2808000,4504000,17000,0,67246000,29045000,96291000,122365000,0.5495525681363135,0.2373636252196298,0.2130838066440567,0,0,0,67246000,29045000,26074000,122365000,2022
2101200,Kentucky,Clark County,3,3,5169,85192000,20825000,37493000,26874000,0,1309000,1309000,2141000,0,0,35352000,26874000,62226000,83051000,0.42566615693971177,0.3235843036206668,0.2507495394396214,0,0,0,35352000,26874000,20825000,83051000,2022
2101230,Kentucky,Clay County,3,3,2906,49149000,12726000,29064000,7359000,0,1139000,1139000,2807000,41000,0,26257000,7318000,33575000,46301000,0.5670935832919375,0.15805274184142892,0.27485367486663353,0,0,0,26257000,7318000,12726000,46301000,2022
2101260,Kentucky,Clinton County,3,3,1549,26037000,6153000,14812000,5072000,0,499000,499000,763000,5000,0,14049000,5067000,19116000,25269000,0.5559776801614627,0.20052237919981003,0.2434999406387273,0,0,0,14049000,5067000,6153000,25269000,2022
2101290,Kentucky,Cloverport Independent,3,3,309,5697000,1051000,3931000,715000,0,129000,129000,563000,82000,0,3368000,633000,4001000,5052000,0.6666666666666666,0.12529691211401425,0.2080364212193191,0,0,0,3368000,633000,1051000,5052000,2022
2101320,Kentucky,Corbin Independent,3,3,2925,43096000,7855000,28965000,6276000,0,592000,592000,4433000,0,0,24532000,6276000,30808000,38663000,0.6345084447663141,0.16232573778547965,0.2031658174482063,0,0,0,24532000,6276000,7855000,38663000,2022
2101350,Kentucky,Covington Independent,3,3,3743,69050000,16175000,32463000,20412000,0,1076000,1076000,1568000,1000,0,30895000,20411000,51306000,67481000,0.45783257509521197,0.30247032498036486,0.23969709992442317,0,0,0,30895000,20411000,16175000,67481000,2022
2101380,Kentucky,Crittenden County,3,3,1418,18380000,3914000,10584000,3882000,0,377000,377000,688000,1000,0,9896000,3881000,13777000,17691000,0.5593804759482223,0.21937708439319428,0.22124243965858345,0,0,0,9896000,3881000,3914000,17691000,2022
2101410,Kentucky,Cumberland County,3,3,991,16962000,5540000,7967000,3455000,0,319000,319000,624000,2000,0,7343000,3453000,10796000,16336000,0.44949804113614106,0.21137365328109697,0.339128305582762,0,0,0,7343000,3453000,5540000,16336000,2022
2101440,Kentucky,Danville Independent,3,3,1871,33563000,6557000,15748000,11258000,0,431000,431000,1314000,0,0,14434000,11258000,25692000,32249000,0.4475797699153462,0.34909609600297686,0.20332413408167696,0,0,0,14434000,11258000,6557000,32249000,2022
2101470,Kentucky,Daviess County,3,3,11281,167008000,28896000,79500000,58612000,0,2064000,2064000,5878000,67000,0,73622000,58545000,132167000,161063000,0.45710063763868797,0.3634913046447663,0.1794080577165457,0,0,0,73622000,58545000,28896000,161063000,2022
2101500,Kentucky,Dawson Springs Independent,3,3,557,8315000,1178000,5695000,1442000,0,143000,143000,273000,0,0,5422000,1442000,6864000,8042000,0.6742103954240238,0.17930862969410594,0.14648097488187017,0,0,0,5422000,1442000,1178000,8042000,2022
2101530,Kentucky,Dayton Independent,3,3,851,14969000,3644000,7837000,3488000,0,314000,314000,430000,1000,0,7407000,3487000,10894000,14538000,0.5094923648369789,0.23985417526482322,0.2506534598981978,0,0,0,7407000,3487000,3644000,14538000,2022
2101590,Kentucky,East Bernstadt Independent,1,3,503,7555000,1416000,5447000,692000,0,148000,148000,839000,1000,0,4608000,691000,5299000,6715000,0.6862248696947133,0.10290394638868205,0.21087118391660462,0,0,0,4608000,691000,1416000,6715000,2022
2101620,Kentucky,Edmonson County,3,3,1884,25392000,4856000,15467000,5069000,0,418000,418000,839000,2000,0,14628000,5067000,19695000,24551000,0.5958209441570608,0.2063867052258564,0.1977923506170828,0,0,0,14628000,5067000,4856000,24551000,2022
2101650,Kentucky,Elizabethtown Independent,3,3,2471,33679000,5369000,19185000,9125000,0,564000,564000,1377000,1000,0,17808000,9124000,26932000,32301000,0.5513142007987368,0.2824680350453546,0.1662177641559085,0,0,0,17808000,9124000,5369000,32301000,2022
2101680,Kentucky,Elliott County,3,3,909,15879000,3314000,10367000,2198000,0,335000,335000,869000,0,0,9498000,2198000,11696000,15010000,0.6327781479013991,0.146435709526982,0.2207861425716189,0,0,0,9498000,2198000,3314000,15010000,2022
2101710,Kentucky,Eminence Independent,3,3,967,12901000,2441000,7749000,2711000,0,237000,237000,807000,0,0,6942000,2711000,9653000,12094000,0.5740036381676864,0.22416074086323798,0.20183562096907556,0,0,0,6942000,2711000,2441000,12094000,2022
2101740,Kentucky,Erlanger-Elsmere Independent,3,3,2380,41419000,8900000,19055000,13464000,0,675000,675000,1438000,22000,0,17617000,13442000,31059000,39959000,0.44087689882129183,0.33639480467479166,0.2227282965039165,0,0,0,17617000,13442000,8900000,39959000,2022
2101760,Kentucky,Estill County,3,3,2144,32900000,5954000,22183000,4763000,0,679000,679000,2585000,2000,0,19598000,4761000,24359000,30313000,0.6465212944941114,0.15706132682347507,0.1964173786824135,0,0,0,19598000,4761000,5954000,30313000,2022
2101800,Kentucky,Fairview Independent,3,3,643,11356000,2891000,6306000,2159000,0,208000,208000,699000,0,0,5607000,2159000,7766000,10657000,0.5261330580838885,0.20258984704888805,0.2712770948672234,0,0,0,5607000,2159000,2891000,10657000,2022
2101860,Kentucky,Fayette County,3,3,41415,749965000,110196000,266294000,373475000,0,8426000,8426000,3557000,29000,0,262737000,373446000,636183000,746379000,0.3520155309835888,0.5003436591865527,0.14764080982985855,0,0,0,262737000,373446000,110196000,746379000,2022
2101920,Kentucky,Fleming County,3,3,2117,32472000,6530000,20260000,5682000,0,552000,552000,2503000,5000,0,17757000,5677000,23434000,29964000,0.592611133360032,0.1894606861567214,0.21792818048324655,0,0,0,17757000,5677000,6530000,29964000,2022
