dist_id,state,district,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23
4203690,Pennsylvania,Blacklick Valley SD,8093586.898633055,734080.9515355938,2258332.149831351,11086000,581000,0,581000,8066629.083598592,1403401.9098676494,2196969.006533758,11667000,581000,0,581000,8341936.497019716,2034358.6275408831,2306704.875439401,12683000,613000,0,613000,9007166.337711835,2667896.6174368747,2501937.0448512896,14177000,646000,0,646000
4203750,Pennsylvania,Blairsville-Saltsburg SD,16498115.077685753,1709311.649839792,13489573.272474457,31697000,1406000,0,1406000,16458966.13864264,2571221.0434529865,12859812.817904374,31890000,1406000,11000,1417000,16792135.331516802,4104722.9791099,13786141.689373298,34683000,1463000,0,1463000,18140022.14305289,3434557.193751713,13649420.663195396,35224000,1592000,0,1592000
4203840,Pennsylvania,Bloomsburg Area SD,10348235.112710183,1001790.953814524,15427973.933475291,26778000,1016000,0,1016000,10839446.992267264,2770242.5601713923,15366310.447561342,28975999.999999996,1016000,0,1016000,10812340.028499696,1632271.8328017914,16260388.138698516,28705000.000000004,1000000,0,1000000,11759603.8044466,3162098.503665112,17358297.69188829,32280000,1088000,0,1088000
4203870,Pennsylvania,Blue Mountain SD,16430528.165559074,1156668.7480487044,25998803.08639222,43586000,1659000,0,1659000,16619327.17705324,2762369.2529921583,27131303.5699546,46513000,1659000,5000,1664000,16255929.464650592,2512661.871679608,27952408.6636698,46721000,1521000,0,1521000,17435644.865275584,3024942.3500301987,28797412.784694217,49258000,1777000,0,1777000
4203900,Pennsylvania,Blue Ridge SD,11154404.992199687,716534.1653666147,6825060.842433698,18696000,793000,0,793000,10889442.75274056,1177314.0986601706,6656243.148599269,18723000,771000,0,771000,11551563.329975272,2923989.4678999907,6830447.202124736,21305999.999999996,804000,5000,809000,12999576.269013844,2429799.9914544523,7399623.739531704,22829000,838000,0,838000
4203960,Pennsylvania,Boyertown Area SD,35269826.38934239,2158957.5034284596,82517216.10722916,119946000,3781000,0,3781000,35728784.0791333,2694836.9524258124,83173378.96844089,121597000,3916000,0,3916000,34385838.84785174,7138428.471524105,90718732.68062416,132243000,3919000,0,3919000,39332393.007751174,3718523.911773195,93715083.08047564,136766000,4436000,0,4436000
4204020,Pennsylvania,Bradford Area SD,24767478.8752566,2967987.492242326,13260533.632501071,40996000.00000001,2160000,0,2160000,25281297.147167742,4186954.8072966672,13356748.045535592,42825000,2235000,7000,2242000,25669279.481201388,10894139.456515351,13270581.062283264,49834000,2221000,14000,2235000,27788186.98761556,8731810.919239491,13898002.09314495,50418000,2368000,0,2368000
4204050,Pennsylvania,Brandywine Heights Area SD,10358606.00054059,585276.5113974232,21864117.488061987,32808000,1108000,0,1108000,9880479.650045814,1453816.86519079,21743703.484763395,33078000,1108000,17000,1125000,10145659.830848867,2207638.333380477,21832701.835770655,34186000,1170000,7000,1177000,10587066.55556153,2057900.7849040376,23180032.659534432,35825000,1254000,0,1254000
4204080,Pennsylvania,Brownsville Area SD,18619791.74529111,1900171.2011527773,6966037.053556113,27486000,1525000,0,1525000,18277102.40087892,3306517.5622839048,7087380.036837174,28671000,1525000,0,1525000,19886855.46932201,5012881.534631718,7790262.996046273,32690000.000000004,1606000,0,1606000,21332267.82186601,4696145.171304397,7493587.006829599,33522000,1752000,0,1752000
4204140,Pennsylvania,Brentwood Borough SD,9335066.812841304,634272.5053781235,13295660.681780571,23265000,936000,0,936000,9560413.050216988,1085159.0979541228,13856427.85182889,24502000,936000,5000,941000,9831481.790166693,2426485.222019891,15108032.98781342,27366000.000000004,969000,0,969000,9744962.819843344,1999186.1096605745,15562851.070496084,27307000,1081000,0,1081000
4204200,Pennsylvania,Bristol Borough SD,11257595.962697163,1915144.874697778,11841259.162605058,25014000,1061000,0,1061000,11047407.9372931,2018940.5273771929,11797651.535329703,24863999.999999996,1061000,0,1061000,11498776.980921878,3636893.1903634593,12154329.828714663,27290000,1276000,0,1276000,12547756.10747806,3143126.283332769,12402117.609189171,28093000,1358000,0,1358000
4204230,Pennsylvania,Bristol Township SD,45226683.65786243,3855370.662752656,89986945.67938492,139069000,4898000,0,4898000,44289783.795236304,4812275.1597580565,87883941.04500563,136986000,5048000,0,5048000,46341487.27391414,16216869.647684794,91177643.07840106,153735999.99999997,5184000,0,5184000,48289052.13556977,13556623.310935996,90711324.55349424,152557000,5421000,0,5421000
4204260,Pennsylvania,Brockway Area SD,10921253.068990916,603582.248956543,4702164.6820525415,16227000,755000,0,755000,10831614.978283836,1495283.4839769923,4601101.537739172,16928000,755000,7000,762000,11108866.284944426,1935214.5503536544,4643919.16470192,17688000,779000,4000,783000,11859488.086988969,1849790.522893236,4898721.390117798,18608000,819000,0,819000
4204320,Pennsylvania,Brookville Area SD,15262485.531026252,1434875.3729116945,9820639.096062051,26518000.000000004,1222000,0,1222000,14926111.33077064,2110714.296174263,9422174.3730551,26459000,1222000,1000,1223000,15261869.618696189,3514760.147601476,9798370.233702336,28575000,1259000,12000,1271000,16157523.580303129,3648346.451570936,10364129.968125936,30170000,1333000,0,1333000
4204500,Pennsylvania,Burgettstown Area SD,10711988.390350668,538097.7304087167,8944913.879240615,20195000,929000,0,929000,10445880.953470284,1279967.9736468866,9230151.07288283,20956000,929000,0,929000,10462381.4272359,1539005.9208476162,9404612.651916483,21406000,921000,0,921000,11262073.85770916,1567186.4802837472,9946739.662007092,22776000.000000004,996000,0,996000
4204530,Pennsylvania,Burrell SD,12022275.16158818,723462.6038781164,18168262.2345337,30914000,1238000,0,1238000,11865639.61502639,1315229.8975473456,18552130.487426262,31733000.000000004,1238000,10000,1248000,12351087.730676258,2522099.6108720005,18585812.658451743,33459000,1282000,0,1282000,13252325.297405764,1817726.9313458507,19373947.77124839,34444000,1382000,0,1382000
4204590,Pennsylvania,Butler Area SD,45488169.10408432,4732559.552042161,52702271.34387352,102923000,4674000,0,4674000,43980721.03894214,9799738.863929864,51800540.097128,105581000,4673000,0,4673000,45737135.72031926,12713772.673205882,53582091.606474854,112033000,4874000,0,4874000,47590877.51677852,13166443.791946309,53942678.691275164,114700000,5177000,0,5177000
4204710,Pennsylvania,California Area SD,9331002.561639449,501583.66954851104,5258413.76881204,15091000,674000,0,674000,8724702.383140353,1044276.6035655212,5464021.013294125,15233000,674000,0,674000,9865561.64459161,1311092.6600441502,6330345.695364239,17507000,703000,13000,716000,10811110.199897489,1411073.0907227064,6711816.709379805,18934000,742000,0,742000
4204740,Pennsylvania,Cambria Heights SD,15078912.172843844,646406.99104163,6577680.836114527,22303000,1032000,0,1032000,14777719.998259507,1104357.0185362457,6518922.9832042465,22401000,1032000,4000,1036000,15016894.294743843,1818127.6613439787,6658978.043912176,23494000,1063000,1000,1064000,16048043.27124519,2935402.2397440295,6781554.48901078,25765000,1130000,0,1130000
4204830,Pennsylvania,Cameron County SD,8346230.733302196,237048.1083605792,3896721.1583372257,12480000,692000,0,692000,8281811.00849649,599665.164388622,3920523.827114887,12801999.999999998,692000,3000,695000,8390651.446718419,1170343.119266055,4010005.434015526,13571000,715000,7000,722000,9321174.437516944,824087.4220656004,3961738.1404174576,14107000,790000,0,790000
4204860,Pennsylvania,Camp Hill SD,4600312.197483059,243978.2187802517,19447709.583736688,24292000,530000,0,530000,4528466.148072864,561655.4608709249,19262878.39105621,24353000,530000,5000,535000,4991160.465200536,1182116.9522843375,20680722.582515128,26854000,556000,0,556000,5543091.701086391,1360087.8136822742,21287820.485231336,28191000,726000,0,726000
4204890,Pennsylvania,Canon-McMillan SD,23754236.70409575,1439561.500595219,66305201.79530903,91499000,2320000,0,2320000,23324490.123136073,2204540.832337507,68219969.04452641,93749000,2408000,0,2408000,24617241.24936311,5341476.874861807,71119281.87577508,101078000,2461000,0,2461000,26877938.46764589,3019850.932909885,77968210.59944423,107866000,2482000,0,2482000
4204920,Pennsylvania,Canton Area SD,10821862.077473477,888140.3898346904,4323997.532691834,16034000,730000,0,730000,11046192.183163738,1467696.5772432932,4546111.239592969,17060000,730000,5000,735000,11248675.496688742,3103656.2913907287,4848668.21192053,19201000,757000,0,757000,11926129.674938831,2596071.4036051333,5008798.921456034,19531000,821000,0,821000
4204980,Pennsylvania,Carbondale Area SD,13847600.597279062,2317460.974081038,8445938.4286399,24611000,1347000,0,1347000,13547180.419075144,3112614.234104046,8162205.346820809,24822000,1347000,24000,1371000,14079393.99536555,4048999.4290895658,8498606.575544884,26627000,1430000,0,1430000,16210360.439012222,7306217.261162384,8928422.299825393,32445000,1661000,0,1661000
4205010,Pennsylvania,Carlisle Area SD,25773078.606087346,3199194.607410675,59500726.78650198,88473000,3106000,0,3106000,25633861.413479753,4232158.740862045,59450979.8456582,89317000,3105000,0,3105000,27256413.008368816,8719269.417119365,62739317.57451182,98715000,3164000,0,3164000,30008550.765054066,8282680.431791528,66224768.80315441,104516000,3520000,0,3520000
4205040,Pennsylvania,Carlynton SD,8907218.525507333,1556034.1973714705,18461747.277121197,28925000.000000004,972000,0,972000,8618392.50663342,1562071.8007736325,19451535.69259295,29632000,972000,17000,989000,9134169.526074402,3468453.5417020554,21259376.932223544,33862000,1030000,0,1030000,10035167.06265517,4026177.07360047,21941655.86374436,36003000,1116000,0,1116000
4205070,Pennsylvania,Carmichaels Area SD,10746491.318472052,952621.4853814272,5428887.196146522,17128000,892000,0,892000,11133880.603356702,1641118.3343955812,5433001.062247716,18208000,892000,0,892000,11228203.038050834,2612742.5678046825,5490054.394144483,19331000,936000,0,936000,11930283.095723014,2279850.5964503926,5736866.307826593,19947000,1024000,2000,1026000
4205160,Pennsylvania,Catasauqua Area SD,9079087.036926564,1501266.360436676,20955646.60263676,31536000,1016000,0,1016000,9189224.48147285,2134693.515497553,20303082.003029596,31627000,1016000,14000,1030000,9484101.419878297,4354156.660783435,21054741.919338267,34893000,1088000,0,1088000,10529668.898519672,4484601.11511492,23112729.986365408,38127000,1196000,0,1196000
4205190,Pennsylvania,Centennial SD,32612450.22183919,2773492.834115356,88170056.94404545,123556000,3244000,0,3244000,32276995.74408707,4824127.537849718,89510876.7180632,126612000,3229000,0,3229000,33434691.61698154,8873540.981251348,94671767.40176712,136980000,3369000,0,3369000,36499442.948396794,5342967.601870407,99722589.4497328,141565000,3547000,0,3547000
4205310,Pennsylvania,Central Bucks SD,70390912.13710007,4687885.714952235,266098202.1479477,341177000,7256000,0,7256000,71504900.53286985,10528565.915800264,263907533.55132988,345941000,7525000,0,7525000,71890520.17482287,13893232.88238391,275553246.9427932,361336999.99999994,7528000,0,7528000,81498559.3981351,12912221.347722122,284824219.25414276,379234999.99999994,7690000,0,7690000
4205340,Pennsylvania,Central Cambria SD,12611810.17097764,854702.6423817305,11354487.186640628,24821000,1121000,0,1121000,12349621.487042136,1660939.7185861403,11996438.794371722,26007000,1121000,8000,1129000,NA,NA,NA,NA,NA,NA,NA,13932283.36950624,2184786.5572436247,12656930.073250135,28774000,1205000,2000,1207000
4205370,Pennsylvania,Central Columbia SD,12068199.784714747,690200.4920805782,19164599.723204676,31923000,1221000,0,1221000,12230312.057996744,1363398.3725403163,19602289.56946294,33196000,1221000,2000,1223000,11451885.448466348,3120748.9460677425,19107365.60546591,33680000,1241000,3000,1244000,12281034.171282489,1224378.3269421957,21005587.501775317,34511000,1316000,0,1316000
4205400,Pennsylvania,Central Dauphin SD,47383976.23166894,7527315.749651812,142802708.01867926,197714000.00000003,5925000,0,5925000,47236248.05604236,8718835.833658306,141944916.11029935,197900000.00000003,5925000,0,5925000,50281042.51178679,20175231.760230184,155396725.72798303,225853000,6361000,0,6361000,54991517.78354151,24010207.65095833,162649274.56550017,241651000,6885000,0,6885000
4205430,Pennsylvania,Central Greene SD,14839663.31953375,1195290.5546257964,17036046.12584045,33071000,1883000,0,1883000,14567449.443451973,3190387.907104576,16698162.649443451,34456000,1883000,6000,1889000,14765249.352443447,2143729.5803833534,16433021.0671732,33342000,1934000,0,1934000,16284507.073544431,4754042.620020429,16854450.306435138,37893000,2087000,0,2087000
4205460,Pennsylvania,Crestwood SD,15078136.147656456,882335.6653375039,25098528.18700604,41059000,1673000,0,1673000,14808404.84750363,1347272.207804576,24408322.944691792,40564000,1673000,0,1673000,15356625.23259336,3318153.87944091,26062220.887965728,44737000,1751000,0,1751000,16372945.23109805,3333553.8338231365,27639500.935078815,47346000,1690000,0,1690000
4205490,Pennsylvania,Central York SD,23893916.681419156,3290855.09585646,66756228.222724386,93941000,2261000,0,2261000,23715722.37106497,5763813.767277598,66087463.86165743,95567000,2261000,0,2261000,24811153.491753288,9003946.224072658,68645900.28417405,102461000,2340000,0,2340000,26917395.42260261,6298266.632030844,73305337.94536655,106521000,2579000,0,2579000
4205550,Pennsylvania,Chambersburg Area SD,46555739.066323034,7639830.907252145,95672430.02642484,149868000,4547000,0,4547000,46372598.128741115,9700356.00107357,98351045.87018532,154424000,4552000,0,4552000,48914429.916513905,20664022.74726585,100853547.33622023,170432000,4818000,0,4818000,53444951.19283722,24668164.741835386,106628884.0653274,184742000,5281000,0,5281000
4205640,Pennsylvania,Charleroi SD,13515787.272300836,1297165.7806270034,10044046.94707216,24857000,1245000,0,1245000,14027305.016329676,2299970.7900627498,10051724.193607574,26379000,1245000,0,1245000,14188904.883284142,3434708.243895895,11297386.872819962,28921000,1305000,10000,1315000,15671717.29082162,3293733.3270446183,11943549.38213376,30909000,1439000,0,1439000
4205700,Pennsylvania,Chartiers Valley SD,15614659.147229774,1205757.56574501,48877583.28702521,65698000,1617000,0,1617000,16020291.682852088,2714704.8210971556,49483003.49605076,68218000,1820000,3000,1823000,16334345.04508147,3639396.312618768,53267258.64229976,73241000,1853000,21000,1874000,18023569.29100476,3992680.9895508615,56793749.71944437,78810000,1903000,0,1903000
4205730,Pennsylvania,Chartiers-Houston SD,8041020.209871745,357836.18344345124,11781143.606684804,20180000,702000,0,702000,7998371.815543373,504472.15184042015,12678156.032616207,21181000,702000,0,702000,7397570.121558352,1549550.191142992,13698879.687298656,22646000,705000,0,705000,8647013.79501166,901805.9211826556,15089180.283805683,24638000,767000,0,767000
4205760,Pennsylvania,Cheltenham SD,24591352.183724944,1034197.265365724,93542450.55090933,119168000,2791000,0,2791000,23716173.579195607,2025591.1238460117,96012235.2969584,121754000,2777000,0,2777000,24149593.32458957,4648417.371444077,100242989.30396636,129041000,2865000,0,2865000,25900989.898989897,3984767.6767676766,103091242.42424242,132977000,3125000,0,3125000
4205860,Pennsylvania,Chester-Upland SD,56128966.9851715,4240063.715989844,13491969.29883866,73861000,6355000,0,6355000,49470422.33333078,2816175.064891312,10779402.601777906,63065999.99999999,6355000,0,6355000,63128593.16363637,6446891.927272728,15558514.90909091,85134000,6490000,0,6490000,66249800.743878774,4894193.536042538,11667005.720078684,82811000,7568000,0,7568000
4205880,Pennsylvania,Chestnut Ridge SD,13608210.415922884,1029405.1677972152,7185384.4162799,21823000,1049000,0,1049000,13483357.835981108,1985127.00729927,6823515.156719622,22292000,1049000,0,1049000,13297454.51832907,2119314.748508099,7060230.733162831,22477000,1063000,0,1063000,14544250.039764594,1799506.9190392874,7856243.041196119,24200000,1107000,0,1107000
4205910,Pennsylvania,Chichester SD,23113897.801467422,2311770.9460075847,47694331.25252499,73120000,2612000,0,2612000,23490378.55519764,3904304.816840213,48635316.62796214,76030000,2612000,0,2612000,24688713.56605095,9851864.383972954,50422422.04997609,84963000,2771000,0,2771000,25742807.999456283,4526773.63192533,52349418.36861839,82619000,3117000,0,3117000
4206030,Pennsylvania,Clairton City SD,10705055.22763135,1114088.8901875983,3155855.882181053,14975000,1215000,0,1215000,10586958.596958596,1630775.3357753358,3495266.0672660675,15713000,1215000,5000,1220000,11169136.679920478,2759005.7157057654,3926857.6043737577,17855000,1202000,10000,1212000,12306152.934120689,2954479.1013102047,3470367.964569109,18731000,1391000,0,1391000
4206060,Pennsylvania,Clarion Area SD,6980543.755310111,684367.0348343245,8445089.209855566,16110000.000000002,524000,0,524000,5757300.714782719,1056288.633057119,8353410.652160162,15167000,524000,0,524000,7057954.395941351,1687436.695099515,8530608.908959135,17276000,565000,0,565000,6313902.390324605,2221576.2450795826,8499521.364595812,17035000,612000,0,612000
4206090,Pennsylvania,Clarion-Limestone Area SD,8769811.44868953,683844.0474638153,5530344.503846656,14984000,689000,0,689000,8626836.504161712,2327194.173602854,5478969.322235434,16433000,689000,3000,692000,8931382.512037093,1760030.4345241634,5541587.0534387445,16233000,724000,2000,726000,9335181.246255243,987789.0952666268,5652029.658478131,15975000.000000002,767000,0,767000
4206120,Pennsylvania,Claysburg-Kimmel SD,8530104.395604396,1058718.4437184436,3737177.1606771606,13326000,617000,0,617000,8541174.553101998,1046988.9589905364,3354836.487907466,12943000,617000,0,617000,8702227.19875008,2637218.6706594625,3878554.130590457,15217999.999999998,633000,0,633000,9738374.287410926,2397244.8337292164,4525380.878859857,16661000,666000,0,666000
4206150,Pennsylvania,Clearfield Area SD,21562904.233919248,2403250.5148714017,16778845.25120935,40745000,1843000,0,1843000,20785345.431998663,3152547.635513796,15547106.93248754,39485000,1842000,15000,1857000,21478869.993003324,5746177.999825083,16641952.007171594,43867000,1942000,0,1942000,23367970.95675641,4565000.321274819,17175028.721968774,45108000,2095000,0,2095000
4206240,Pennsylvania,Coatesville Area SD,35937363.0210643,4205817.899113081,82015819.07982261,122159000,5613000,0,5613000,35221019.65443834,4481329.1747116195,81545651.17085004,121248000,5613000,0,5613000,40879878.38918479,8860373.28183231,96581748.3289829,146322000,6216000,0,6216000,42062090.44719244,9294155.004296334,99451754.54851122,150808000,6994000,0,6994000
4206270,Pennsylvania,Cocalico SD,17039728.560973987,1511684.252544741,40736587.186481275,59288000,1871000,0,1871000,17498919.444804773,2496938.837722143,39760141.71747308,59756000,1871000,24000,1895000,17801672.9922368,5141164.5707540745,41596162.437009126,64539000,1964000,0,1964000,19573817.42160279,2990335.888501742,44659846.68989547,67224000.00000001,2104000,0,2104000
4206360,Pennsylvania,Columbia Borough SD,12568238.193472335,1567550.0626243276,11922211.743903335,26058000,1489000,0,1489000,12319551.556595284,2149376.642073061,11886071.801331654,26355000,1489000,6000,1495000,13350765.792866351,5662394.499355393,12178839.707778256,31192000,1540000,5000,1545000,15263861.499507666,5746068.56097904,12991069.939513292,34001000,1743000,0,1743000
4206390,Pennsylvania,Commodore Perry SD,6005648.142094366,420071.48305546475,2581280.374850169,9007000,417000,0,417000,6058327.428990671,860418.1951577403,2463254.375851588,9382000,417000,1000,418000,6032409.879138202,2550668.768610965,2583921.352250832,11167000,416000,4000,420000,6433295.774647888,1222945.9005689768,2724758.324783136,10381000,445000,0,445000
4206420,Pennsylvania,Conemaugh Township Area SD,9947463.615560642,621474.4687806473,4237061.915658712,14806000.000000002,715000,0,715000,9902556.861020356,1196418.1326966574,4270025.006282985,15369000,715000,6000,721000,10103115.054859404,1511758.6186222197,4663126.326518376,16277999.999999998,730000,0,730000,10443055.826619769,2073375.808464768,4697568.364915466,17214000,770000,0,770000
4206430,Pennsylvania,Conemaugh Valley SD,9081503.211991437,862635.8266263014,3226860.961382264,13171000,602000,0,602000,8979919.87981973,1383024.5368052078,3252055.583375063,13615000,602000,0,602000,9147589.902257225,1368460.8677308206,3246949.230011954,13762999.999999998,628000,11000,639000,10064674.219704542,4033456.125735866,3414869.6545595913,17513000,673000,0,673000
4206480,Pennsylvania,Conestoga Valley SD,14847995.770179767,3284262.601339443,54901741.62848079,73034000,1767000,0,1767000,14920789.226922275,4775438.633048552,55751772.14002917,75448000,1767000,0,1767000,15623623.778501628,6359963.3550488595,57846412.86644951,79830000,1847000,0,1847000,17696168.153520312,10249203.517104166,64362628.32937552,92308000,1960000,0,1960000
4206550,Pennsylvania,Conewago Valley SD,20317867.976824302,1910383.745693705,39448748.27748199,61676999.99999999,2108000,0,2108000,19837178.385772914,3278856.877944977,38906964.73628211,62023000,2108000,0,2108000,21145605.850186616,3562830.570262998,41657563.579550385,66366000,2289000,0,2289000,23850493.631787173,4317057.557077326,44950448.8111355,73118000,2522000,0,2522000
4206590,Pennsylvania,Conneaut SD,19823111.27830863,2219747.799262659,16489140.92242871,38532000,1785000,0,1785000,19842485.68249976,3558879.365386476,16412634.952113766,39814000.00000001,1785000,0,1785000,19976474.256410256,5515546.256410256,16873979.487179488,42366000,1846000,0,1846000,21355320.245398775,4949646.125880482,16249033.628720744,42554000,1967000,0,1967000
4206660,Pennsylvania,Connellsville Area SD,50260918.39248595,5264238.278543383,20632843.328970667,76158000,4883000,0,4883000,48807734.72969364,6898020.23323541,20529245.03707095,76234999.99999999,4883000,0,4883000,50185009.32094916,17935345.925366767,20568644.753684074,88689000,5046000,0,5046000,53367842.45376883,10985863.931107832,20822293.61512334,85176000,5278000,0,5278000
4206780,Pennsylvania,Conrad Weiser Area SD,15591559.17644621,2470096.765686515,34411344.05786727,52473000,1933000,0,1933000,15963159.869552752,4388631.020642201,33834209.10980505,54186000,1816000,0,1816000,15895597.514128152,5425121.937477591,35860280.548394255,57181000,1926000,24000,1950000,17492147.174688198,7211881.22635193,38294971.59895987,62999000,2074000,0,2074000
4206810,Pennsylvania,Cornell SD,4095230.5849470953,1052047.3148333,9237722.100219604,14385000.000000002,484000,0,484000,4166328.8029606943,1393226.4548238898,9385444.742215415,14945000,484000,3000,487000,4261349.516770893,2285389.823763502,10252260.659465604,16799000,525000,8000,533000,5042811.37022986,1469749.7768355275,10538438.852934612,17051000,566000,0,566000
4206840,Pennsylvania,Cornwall-Lebanon SD,24268728.14607149,2342453.851173357,54905818.00275515,81517000,2498000,0,2498000,24004981.641299233,7208512.922821726,55758505.43587904,86972000,2498000,11000,2509000,25168514.62608239,7629728.974022566,60444756.39989504,93243000,2660000,0,2660000,27764618.296529967,5594729.566963006,65878652.13650703,99238000,2896000,0,2896000
4206860,Pennsylvania,Corry Area SD,21873682.27453947,2637140.6454616883,9353177.079998836,33864000,1662000,0,1662000,22005418.096551724,4152388.579310345,9168193.324137932,35326000,1662000,9000,1671000,22491024.774118338,4426146.895948703,9635828.329932963,36553000,1727000,8000,1735000,24436497.80300256,7380429.238374222,10411072.958623216,42228000,1892000,0,1892000
4206930,Pennsylvania,Coudersport Area SD,7022104.060350566,613906.1459951187,5644989.793654315,13281000,577000,0,577000,6877885.22511097,1008106.1086451068,5689008.666243923,13575000,577000,2000,579000,7222112.165875593,2506689.9825131153,5661197.851611292,15390000,594000,3000,597000,7908384.615384615,1443380.893300248,6108234.491315137,15460000,640000,0,640000
4206960,Pennsylvania,Council Rock SD,53172112.51503228,2589877.328468467,187573010.15649927,243335000.00000003,6658000,0,6658000,54486931.53453314,5487087.925592719,193667980.53987417,253642000,6729000,0,6729000,54303349.5680566,6314641.452962384,200634008.97898105,261252000,6596000,0,6596000,56504247.43349237,4400500.583465043,206939251.9830426,267844000,6717000,0,6717000
4207050,Pennsylvania,Cranberry Area SD,11491836.451148711,684224.3338460776,7550939.215005211,19727000,917000,0,917000,11469305.023255814,1893586.046511628,7515108.930232558,20878000,917000,3000,920000,11565193.158290984,1385570.534537926,7684236.30717109,20635000,949000,5000,954000,12525836.410187306,1191962.1794007996,7980201.410411894,21697999.999999996,1009000,0,1009000
4207080,Pennsylvania,Crawford Central SD,29209054.303413738,2860366.0208250955,26722579.67576117,58792000,2872000,0,2872000,27951311.938382544,4653227.214377407,25955460.847240053,58560000,2872000,0,2872000,28891281.07226313,8847109.092779566,27102609.834957305,64841000,2991000,0,2991000,31463178.904765837,9201540.458687812,28237280.63654635,68902000,3274000,0,3274000
4207110,Pennsylvania,Cumberland Valley SD,30980144.989951193,2441481.6250358885,109497373.38501292,142919000,3595000,0,3595000,31028829.851219784,3715024.223877539,110946145.92490268,145690000,3595000,0,3595000,32631041.217904467,6585600.9310224755,119640357.85107306,158857000,3727000,0,3727000,36914454.80417857,5979088.196826217,129601456.9989952,172495000,3904000,0,3904000
4207140,Pennsylvania,Curwensville Area SD,12029325.477990218,1022651.6785237883,4829022.843485993,17881000,795000,0,795000,11891114.928781124,1415655.5398499512,4701229.531368924,18008000,795000,0,795000,12197348.841774637,2774144.091087554,5144507.0671378095,20116000,824000,0,824000,12951460.435475305,2346961.618307343,5024577.946217352,20323000,889000,0,889000
4207200,Pennsylvania,Dallas SD,12752073.356907694,1156592.5618826973,26488334.081209607,40397000,1257000,0,1257000,12170860.074670674,3127897.4100077488,26160242.515321575,41459000,1257000,16000,1273000,12553052.933017137,4896090.205378316,26110856.861604545,43560000,1291000,0,1291000,13372692.88819806,2666880.62895632,26453426.482845623,42493000,1509000,0,1509000
4207230,Pennsylvania,Dallastown Area SD,28323277.837564096,1944295.1193264544,78647427.04310945,108915000,2969000,0,2969000,28275774.35444714,4036747.826086957,78217477.8194659,110530000,2968000,0,2968000,30111139.12661839,6045871.991807476,84055988.88157414,120213000,3314000,0,3314000,34246148.2708037,6878169.785739687,90842681.94345662,131967000,3662000,0,3662000
4207290,Pennsylvania,Daniel Boone Area SD,18553563.18755031,1271073.92004293,38615362.89240676,58440000,1710000,0,1710000,18337302.110817943,1844421.111519321,37493276.77766274,57675000,1710000,15000,1725000,18383001.06816106,3864871.49558029,40120127.43625865,62368000.00000001,1832000,7000,1839000,18557997.764426436,2148769.735922873,41780232.499650694,62487000,2060000,0,2060000
4207320,Pennsylvania,Danville Area SD,14809211.829698067,2250667.2064006096,24560120.96390132,41620000,1483000,0,1483000,14662622.919174256,4560295.301251334,23748081.77957441,42971000,1483000,1000,1484000,15581522.491951622,3843271.7958757505,25774205.712172627,45199000,1657000,0,1657000,16513196.51394001,4081080.424757795,26153723.061302196,46748000,1730000,0,1730000
4207530,Pennsylvania,Delaware Valley SD,32544774.29423274,2597730.1313705393,49732495.57439672,84875000,2805000,0,2805000,32515922.988291323,5874589.779323815,50863487.23238486,89254000,2805000,6000,2811000,33286195.23845547,7043942.290858396,50121862.47068613,90452000,2978000,0,2978000,36187173.499623165,5077149.629874353,53561676.87050249,94826000,3232000,0,3232000
4207540,Pennsylvania,Deer Lakes SD,13226059.06921241,881868.3553916251,22142072.575395964,36250000,1316000,0,1316000,13022839.897509048,1977808.595504134,21774351.50698682,36775000,1316000,13000,1329000,13225920.023858637,2794388.423590228,23528691.552551135,39549000,1427000,3000,1430000,14490282.95229349,1826959.012035381,24216758.03567113,40534000,1544000,0,1544000
4207560,Pennsylvania,Derry Area SD,19487958.223133806,1770411.291628434,14297630.48523776,35556000,1723000,0,1723000,18983549.206349205,2611191.005291005,14428259.78835979,36023000,1747000,5000,1752000,19271121.58182583,3817105.5952881784,15569772.82288599,38658000,1828000,0,1828000,20521684.104964063,4596718.70299181,15173597.192044124,40292000,1964000,0,1964000
4207590,Pennsylvania,Derry Township SD,12885697.466201091,1202519.6973766675,52346782.83642224,66435000,1489000,0,1489000,12217965.432745855,2489351.791915089,59909682.77533905,74617000,1489000,6000,1495000,12605196.592021184,4963466.841287203,50201336.566691615,67770000,1540000,0,1540000,15420411.760978391,3969078.195298143,57805510.043723464,77195000,1592000,0,1592000
