dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23
4820220,Texas,3,3,GAINESVILLE ISD,3061,3368000,3057,3442000,3145,3404000,3096,3613000
4820250,Texas,3,3,GALENA PARK ISD,22428,28525000,21918,34069000,21431,36737000,21392,33711000
4820280,Texas,3,2,GALVESTON ISD,7041,7628000,6698,7707000,6661,8707000,6486,9248000
4820310,Texas,3,3,GANADO ISD,741,510000,713,503000,738,452000,711,486000
4820340,Texas,3,3,GARLAND ISD,55701,61938000,53921,66369000,53674,65705000,52767,69837000
4820370,Texas,1,3,GARNER ISD,199,205000,216,217000,245,315000,323,300000
4820400,Texas,3,3,GARRISON ISD,732,1975000,691,336000,749,378000,760,393000
4820460,Texas,3,3,GARY ISD,490,464000,472,539000,487,486000,493,453000
4820500,Texas,3,3,GATESVILLE ISD,2788,4029000,2790,4087000,2697,4738000,2708,4725000
4820520,Texas,1,3,GAUSE ISD,169,108000,167,102000,163,106000,154,106000
4820550,Texas,3,3,GEORGE WEST ISD,1133,952000,1033,1019000,1036,1138000,1083,1046000
4820600,Texas,3,3,GEORGETOWN ISD,12160,19233000,11866,21521000,12618,22261000,13155,24680000
4820610,Texas,3,3,GHOLSON ISD,252,97000,218,97000,232,123000,263,137000
4820640,Texas,3,3,GIDDINGS ISD,1917,2316000,1914,2313000,1939,2581000,1930,2570000
4820700,Texas,3,3,GILMER ISD,2585,1678000,2510,4831000,2678,5040000,2825,5582000
4820760,Texas,3,3,GLADEWATER ISD,1835,2370000,1755,2456000,1703,2400000,1755,2346000
4820790,Texas,3,3,GLASSCOCK COUNTY ISD,306,486000,293,509000,293,622000,295,697000
4820850,Texas,3,3,GLEN ROSE ISD,1930,2292000,1921,2675000,1989,2731000,1967,2790000
4820960,Texas,3,3,GODLEY ISD,2348,5320000,2443,5448000,2604,6386000,2811,7451000
4820970,Texas,3,3,GOLD BURG ISD,134,136000,133,182000,144,192000,154,154000
4821000,Texas,3,3,GOLDTHWAITE ISD,565,2008000,515,2055000,533,2421000,537,2461000
4821030,Texas,3,3,GOLIAD ISD,1319,1724000,1271,1819000,1315,2001000,1312,2084000
4821060,Texas,3,3,GONZALES ISD,2837,2765000,2654,2864000,2614,3162000,2605,3458000
4821090,Texas,3,3,GOODRICH ISD,259,207000,254,180000,244,154000,262,136000
4821150,Texas,3,3,GOOSE CREEK CISD,23926,28323000,23318,30994000,23908,31531000,24431,35851000
4821180,Texas,3,3,GORDON ISD,216,66000,220,78000,264,165000,239,180000
4821270,Texas,3,3,GORMAN ISD,304,1640000,276,1774000,265,1853000,253,1995000
4821300,Texas,3,3,GRADY ISD,248,78000,226,127000,249,112000,258,103000
4821330,Texas,3,3,GRAFORD ISD,350,172000,316,188000,321,223000,321,304000
4821360,Texas,3,3,GRAHAM ISD,2340,2530000,2279,2738000,2297,2989000,2261,3157000
4821390,Texas,3,3,GRANBURY ISD,7474,9133000,7469,9738000,7732,10750000,7954,10862000
4821420,Texas,3,2,GRAND PRAIRIE ISD,29266,33605000,28230,33252000,27420,35092000,27019,35782000
4821450,Texas,3,3,GRAND SALINE ISD,1103,1759000,1115,1960000,1175,1954000,1214,2028000
4821480,Texas,3,3,GRANDFALLS-ROYALTY ISD,182,105000,166,125000,148,146000,137,137000
4821540,Texas,3,3,GRANDVIEW ISD,1354,829000,1342,925000,1374,759000,1403,649000
4821590,Texas,3,3,GRANGER ISD,457,307000,449,322000,506,358000,549,412000
4821600,Texas,3,3,GRAPE CREEK ISD,1188,1375000,1099,1395000,1133,1534000,1172,1583000
4821630,Texas,3,3,GRAPELAND ISD,617,345000,605,387000,632,615000,615,522000
4821660,Texas,3,3,GRAPEVINE-COLLEYVILLE ISD,14234,17026000,13935,16968000,14013,18690000,13772,17601000
4821720,Texas,3,3,GREENVILLE ISD,5364,6621000,5277,6563000,5325,7045000,5422,7994000
4821750,Texas,3,3,GREENWOOD ISD,2972,1316000,2845,1424000,3089,1759000,3140,1820000
4821780,Texas,3,3,GREGORY-PORTLAND ISD,4625,6562000,4720,7389000,4736,8329000,4937,9146000
4821810,Texas,3,3,GROESBECK ISD,1612,2219000,1522,2413000,1546,2518000,1573,2336000
4821840,Texas,3,3,GROOM ISD,156,123000,137,134000,143,159000,150,168000
4821900,Texas,3,3,GROVETON ISD,764,1660000,762,1894000,742,1896000,768,2045000
4821930,Texas,3,3,GRUVER ISD,450,372000,439,358000,422,382000,441,397000
4821960,Texas,3,3,GUNTER ISD,1001,6870000,1024,7310000,1115,7169000,1158,8447000
4821990,Texas,3,3,GUSTINE ISD,154,146000,150,110000,145,95000,141,99000
4822020,Texas,3,3,GUTHRIE CSD,107,57000,127,37000,136,55000,119,52000
4822050,Texas,3,3,HALE CENTER ISD,641,367000,618,365000,599,395000,585,358000
4822120,Texas,3,3,HALLETTSVILLE ISD,1135,592000,1116,741000,1156,890000,1172,720000
4822140,Texas,1,3,HALLSBURG ISD,163,54000,164,84000,162,96000,146,87000
4822170,Texas,3,3,HALLSVILLE ISD,11462,9529000,15267,13673000,19104,17743000,19818,21815000
4822230,Texas,3,3,HAMILTON ISD,817,319000,792,363000,833,795000,817,761000
4822320,Texas,3,3,HAMSHIRE-FANNETT ISD,1927,1836000,1897,1921000,1954,2060000,2065,2082000
4822350,Texas,3,3,HAPPY ISD,270,198000,269,204000,259,269000,270,214000
4822380,Texas,3,3,HARDIN ISD,1400,845000,1225,1058000,1281,941000,1317,925000
4822410,Texas,3,3,HARDIN-JEFFERSON ISD,2459,2835000,2481,3137000,2609,3540000,2697,3679000
4822470,Texas,3,3,HARLANDALE ISD,13666,16816000,12522,17771000,12080,18682000,12174,18521000
4822500,Texas,3,3,HARLETON ISD,718,560000,714,638000,711,683000,705,659000
4822530,Texas,3,3,HARLINGEN CISD,18365,20326000,17882,20612000,17037,22216000,17034,22527000
4822560,Texas,3,3,HARMONY ISD,1090,743000,1025,786000,1037,922000,1009,783000
4822590,Texas,3,3,HARPER ISD,568,398000,554,363000,560,474000,584,452000
4822620,Texas,3,3,HARROLD ISD,106,90000,107,100000,105,110000,138,123000
4822650,Texas,3,3,HART ISD,207,264000,212,238000,211,286000,207,227000
4822680,Texas,3,3,HARTLEY ISD,245,116000,236,139000,232,172000,230,157000
4822710,Texas,1,3,HARTS BLUFF ISD,651,159000,700,294000,805,266000,868,241000
4822740,Texas,3,3,HASKELL CISD,579,741000,550,803000,537,828000,539,828000
4822770,Texas,3,3,HAWKINS ISD,729,255000,657,218000,747,279000,769,204000
4822800,Texas,3,3,HAWLEY ISD,810,741000,780,773000,768,825000,819,924000
4822830,Texas,3,2,HEARNE ISD,747,1099000,721,1174000,741,1377000,751,1579000
4822850,Texas,3,3,HEDLEY ISD,114,95000,113,111000,124,136000,117,160000
4822890,Texas,3,3,HEMPHILL ISD,912,1475000,879,1574000,902,1652000,840,1762000
4822920,Texas,3,3,HEMPSTEAD ISD,1551,2380000,1511,2374000,1586,2754000,1638,2537000
4822970,Texas,3,3,HENDERSON ISD,3418,3988000,3344,4402000,3414,4606000,3400,5326000
4822980,Texas,3,3,HENRIETTA ISD,941,2182000,908,2185000,945,2488000,994,3065000
4823010,Texas,3,3,HEREFORD ISD,4037,4107000,3868,4348000,3967,4499000,3952,4594000
4823040,Texas,3,3,HERMLEIGH ISD,243,120000,265,132000,258,148000,243,155000
4823070,Texas,3,3,HICO ISD,568,311000,569,324000,604,308000,623,205000
4823100,Texas,3,3,HIDALGO ISD,3199,2916000,2996,3371000,2839,3385000,3010,3313000
4823160,Texas,3,3,HIGH ISLAND ISD,171,167000,171,166000,158,148000,151,143000
4823190,Texas,3,3,HIGHLAND ISD,238,163000,218,165000,226,156000,226,167000
4823250,Texas,3,3,HIGHLAND PARK ISD,6864,10136000,6648,10350000,6724,10719000,6551,11095000
4823280,Texas,3,3,HILLSBORO ISD,1975,2468000,1876,2641000,1933,2711000,2011,3061000
4823310,Texas,3,3,HITCHCOCK ISD,1772,5010000,1644,5285000,1717,5591000,1841,5062000
4823370,Texas,3,3,HOLLAND ISD,674,1848000,654,2034000,657,1700000,634,1978000
4823400,Texas,3,3,HOLLIDAY ISD,1051,636000,1069,706000,1128,792000,1137,866000
4823430,Texas,3,3,HONDO ISD,1904,2330000,1823,2253000,1771,2631000,1772,2150000
4823460,Texas,3,3,HONEY GROVE ISD,637,499000,623,466000,640,519000,617,585000
4823490,Texas,3,3,HOOKS ISD,888,340000,844,406000,886,462000,920,407000
4823640,Texas,3,2,HOUSTON ISD,210061,194676000,196943,218798000,194607,227919000,189934,242118000
4823670,Texas,3,3,HOWE ISD,1267,791000,1224,948000,1249,1146000,1283,1326000
4823700,Texas,1,3,HUBBARD ISD,117,64000,77,70000,69,73000,77,99000
4823730,Texas,3,3,HUBBARD ISD,410,249000,416,283000,440,395000,447,368000
4823760,Texas,3,3,HUCKABAY ISD,256,32000,284,84000,305,100000,313,89000
4823790,Texas,3,3,HUDSON ISD,2948,2636000,2773,2900000,2802,3102000,2768,3214000
4823820,Texas,3,3,HUFFMAN ISD,3596,3719000,3439,4076000,3569,4508000,3717,5240000
4823850,Texas,3,3,HUGHES SPRINGS ISD,1218,816000,1121,1074000,1146,1180000,1149,1155000
4823880,Texas,3,3,HULL-DAISETTA ISD,518,752000,461,837000,433,698000,431,736000
4823910,Texas,3,3,HUMBLE ISD,45078,70760000,45528,77385000,48112,82923000,48758,89925000
4823970,Texas,1,3,HUNT ISD,205,105000,184,148000,209,261000,202,258000
4824000,Texas,3,3,HUNTINGTON ISD,1610,1956000,1572,2014000,1615,2062000,1593,2338000
4824030,Texas,3,3,HUNTSVILLE ISD,9169,8090000,10858,10110000,15292,13426000,11313,14475000
4824060,Texas,3,3,HURST-EULESS-BEDFORD ISD,23816,24815000,22962,27137000,22874,27032000,22947,29172000
4824100,Texas,3,3,HUTTO ISD,8130,11120000,8421,14648000,8960,16149000,9620,18630000
4824120,Texas,3,3,IDALOU ISD,992,832000,961,924000,1006,1170000,988,1113000
4824150,Texas,3,3,INDUSTRIAL ISD,1177,378000,1195,646000,1158,568000,1188,585000
4824180,Texas,3,3,INGLESIDE ISD,2137,2914000,2052,3074000,2000,2927000,2023,3237000
4824210,Texas,3,3,INGRAM ISD,1166,1213000,1102,1336000,1173,1458000,1240,1645000
4824240,Texas,3,3,IOLA ISD,541,393000,535,399000,545,441000,587,549000
4824260,Texas,3,3,IOWA PARK CISD,1941,1391000,1898,1507000,1926,1659000,1895,1780000
4824300,Texas,3,3,IRA ISD,268,105000,273,107000,276,118000,267,109000
4824330,Texas,3,3,IRAAN-SHEFFIELD ISD,384,274000,338,271000,323,403000,335,473000
4824360,Texas,3,3,IREDELL ISD,151,73000,145,78000,135,55000,142,61000
4824420,Texas,3,3,IRVING ISD,33544,40061000,32682,44130000,32378,43763000,31767,41936000
4824450,Texas,3,3,ITALY ISD,640,1447000,621,1663000,647,1707000,634,1705000
4824480,Texas,3,3,ITASCA ISD,652,591000,616,588000,628,564000,651,612000
4824530,Texas,3,3,JACKSBORO ISD,1058,737000,1062,746000,1078,916000,1083,1041000
4824590,Texas,3,3,JACKSONVILLE ISD,4978,5298000,4668,7466000,4743,7865000,4909,8714000
4824600,Texas,3,3,JARRELL ISD,2107,3047000,2305,2723000,2885,3423000,3360,5138000
4824630,Texas,3,3,JASPER ISD,2312,3321000,2234,3734000,2174,3916000,2211,3916000
4824660,Texas,3,3,JAYTON-GIRARD ISD,169,187000,176,149000,171,197000,175,230000
4824730,Texas,3,3,JEFFERSON ISD,1271,1208000,1227,1357000,1163,1719000,1132,1831000
4824750,Texas,3,3,JIM HOGG COUNTY ISD,1153,1981000,1142,1772000,1078,1877000,1072,1875000
4824780,Texas,3,3,JIM NED CISD,1366,2701000,1414,3001000,1578,3197000,1624,3866000
4824810,Texas,3,3,JOAQUIN ISD,660,978000,671,1010000,682,1129000,711,1214000
4824840,Texas,3,3,JOHNSON CITY ISD,642,1144000,614,1347000,697,1426000,722,1651000
4824900,Texas,3,3,JONESBORO ISD,349,136000,313,146000,339,150000,329,132000
4824930,Texas,3,3,JOSHUA ISD,5618,5851000,5490,6632000,5880,7335000,5892,7849000
4824960,Texas,3,3,JOURDANTON ISD,1618,1628000,1562,2668000,1570,2586000,1590,2689000
4824990,Texas,3,3,JUDSON ISD,23680,35728000,23825,36922000,24536,40781000,25871,47426000
4825020,Texas,3,3,JUNCTION ISD,584,502000,599,581000,639,650000,619,729000
4825110,Texas,1,3,KARNACK ISD,144,188000,143,209000,134,240000,130,249000
4825140,Texas,3,3,KARNES CITY ISD,1085,766000,1315,1130000,1053,1218000,4835,10427000
4825170,Texas,3,3,KATY ISD,83423,129114000,84176,143965000,88368,153979000,92667,164998000
4825200,Texas,3,3,KAUFMAN ISD,4057,3785000,4025,4065000,4103,3968000,4332,4477000
4825230,Texas,3,3,KEENE ISD,1100,757000,1082,814000,1021,907000,1053,912000
4825260,Texas,3,3,KELLER ISD,35267,48253000,34319,52326000,34813,54701000,34078,57717000
4825290,Texas,3,3,KELTON ISD,84,54000,119,52000,137,79000,153,101000
4825320,Texas,3,3,KEMP ISD,1624,2187000,1654,2832000,1692,2947000,1835,2952000
4825410,Texas,1,3,KENEDY COUNTY WIDE CSD,73,69000,89,82000,101,84000,98,78000
4825440,Texas,3,3,KENEDY ISD,757,972000,725,1096000,733,1232000,729,1489000
4825470,Texas,3,3,KENNARD ISD,241,253000,223,335000,247,278000,258,310000
4825500,Texas,3,3,KENNEDALE ISD,2975,3038000,2885,3403000,2840,3539000,2855,3476000
4825530,Texas,3,3,KERENS ISD,562,712000,570,755000,552,732000,570,845000
4825560,Texas,3,3,KERMIT ISD,1456,2136000,1275,2201000,1271,2360000,1374,2115000
4825590,Texas,3,3,KERRVILLE ISD,4818,4925000,4781,5179000,4814,5598000,4878,5785000
4825620,Texas,3,3,KILGORE ISD,4063,3505000,3948,3506000,3887,3650000,3821,3382000
4825660,Texas,3,3,KILLEEN ISD,45336,54787000,43838,56465000,43882,60095000,43935,68424000
4825680,Texas,3,3,KINGSVILLE ISD,3102,4921000,2861,4495000,2805,5200000,2694,5305000
4825710,Texas,3,3,KIRBYVILLE CISD,1486,533000,1401,635000,1452,733000,1502,700000
4825740,Texas,3,3,KLEIN ISD,54096,75862000,52824,82101000,53294,81108000,53712,86243000
4825790,Texas,3,3,KLONDIKE ISD,271,86000,264,116000,260,113000,254,72000
4825800,Texas,3,3,KNIPPA ISD,448,193000,456,275000,412,307000,416,309000
4825870,Texas,3,3,KNOX CITY-O'BRIEN CISD,251,662000,239,748000,228,747000,209,795000
4825890,Texas,3,3,KOPPERL ISD,183,103000,184,137000,179,117000,186,107000
4825920,Texas,3,3,KOUNTZE ISD,1128,1035000,1086,1332000,1127,2380000,1115,2814000
4825950,Texas,3,3,KRESS ISD,283,115000,277,266000,271,277000,279,262000
4825980,Texas,3,3,KRUM ISD,2062,2131000,2101,2269000,2217,2263000,2298,2117000
4826040,Texas,3,3,LA FERIA ISD,3229,2506000,3094,3129000,2911,2792000,2926,3133000
4826070,Texas,1,3,LA GLORIA ISD,129,78000,106,80000,94,155000,102,145000
4826100,Texas,3,3,LA GRANGE ISD,1931,3526000,1876,3786000,1873,4141000,1883,4329000
4826130,Texas,3,3,LA JOYA ISD,27291,29800000,26638,34255000,24163,33981000,24804,32807000
4826190,Texas,3,3,LA PORTE ISD,7211,10630000,6999,12077000,6938,12276000,7100,12769000
4826220,Texas,3,3,LAPOYNOR ISD,469,358000,474,469000,491,522000,491,660000
4826250,Texas,3,3,LA PRYOR ISD,509,630000,527,622000,485,675000,491,873000
4826280,Texas,3,3,LA VEGA ISD,3148,2386000,3069,2587000,3091,2851000,3017,2837000
4826310,Texas,3,3,LA VERNIA ISD,3373,5005000,3223,4821000,3363,5440000,3515,5299000
4826340,Texas,3,3,LA VILLA ISD,602,290000,597,421000,560,440000,566,383000
4826370,Texas,3,3,LACKLAND ISD,1072,2738000,890,2777000,911,2818000,968,2668000
4826400,Texas,3,3,LAGO VISTA ISD,1588,2106000,1625,2335000,1808,2434000,1798,2672000
4826430,Texas,3,3,LAKE DALLAS ISD,3986,5665000,3871,5954000,4004,6200000,3900,5794000
4826470,Texas,3,3,LAKE TRAVIS ISD,11085,15611000,11001,16317000,11345,17825000,11399,20167000
4826490,Texas,3,3,LAKE WORTH ISD,3594,3467000,3311,4533000,3634,4912000,3447,5034000
4826580,Texas,3,3,LAMAR CISD,35156,47909000,36519,53611000,39579,57827000,42461,59968000
4826610,Texas,3,3,LAMESA ISD,1803,1606000,1729,1766000,1610,2145000,1588,2156000
4826640,Texas,3,3,LAMPASAS ISD,3421,4031000,3416,4732000,3423,5485000,3567,5860000
4826670,Texas,3,3,LANCASTER ISD,7474,7736000,7176,7945000,7096,8459000,7032,7767000
4826700,Texas,3,3,LANEVILLE ISD,160,127000,163,169000,156,167000,150,192000
4826790,Texas,3,3,LAREDO ISD,23706,27485000,22041,28487000,19757,31289000,20932,29491000
4826850,Texas,3,3,LASARA ISD,308,151000,313,158000,327,151000,351,185000
4826910,Texas,3,3,LATEXO ISD,453,363000,464,312000,489,326000,497,358000
4826970,Texas,3,3,LAZBUDDIE ISD,161,127000,182,110000,164,144000,130,136000
4827000,Texas,3,3,LEAKEY ISD,284,282000,286,290000,329,306000,361,388000
4827030,Texas,3,3,LEANDER ISD,41381,59219000,40355,69087000,41780,73028000,42415,78039000
4827060,Texas,1,3,LEARY ISD,135,109000,103,102000,105,120000,93,108000
4827090,Texas,3,3,LEFORS ISD,170,136000,169,120000,177,212000,187,269000
4827120,Texas,3,3,LEGGETT ISD,196,103000,204,121000,219,155000,223,177000
4827180,Texas,3,3,LEON ISD,705,349000,735,412000,717,403000,766,417000
4827210,Texas,3,3,LEONARD ISD,861,444000,831,598000,827,808000,814,911000
4827240,Texas,3,3,LEVELLAND ISD,2898,5021000,2799,4972000,2756,5529000,2691,6019000
4827270,Texas,3,3,LEVERETTS CHAPEL ISD,237,181000,237,193000,245,225000,234,226000
4827300,Texas,3,3,LEWISVILLE ISD,52189,77670000,49361,85997000,49205,88649000,49060,88091000
4827330,Texas,3,3,LEXINGTON ISD,1054,1115000,1059,1158000,1093,1427000,1084,1374000
4827390,Texas,3,3,LIBERTY-EYLAU ISD,2436,3109000,2282,3174000,2131,3224000,2003,3351000
4827420,Texas,3,3,LIBERTY HILL ISD,4878,6694000,5539,8459000,6840,10117000,7869,12678000
4827450,Texas,3,3,LIBERTY ISD,2266,4122000,2227,4271000,2248,4033000,2398,3940000
4827510,Texas,3,3,LINDALE ISD,4237,4039000,4148,4545000,4268,5662000,4469,6331000
4827540,Texas,3,3,LINDEN-KILDARE CISD,656,1231000,626,1212000,638,1278000,660,1123000
4827570,Texas,3,3,LINDSAY ISD,512,141000,489,163000,490,171000,486,159000
4827600,Texas,3,3,LINGLEVILLE ISD,282,152000,278,170000,284,219000,282,243000
4827630,Texas,3,3,LIPAN ISD,441,190000,413,247000,448,327000,467,436000
4827690,Texas,3,3,LITTLE CYPRESS-MAURICEVILLE CISD,3217,4403000,3194,4894000,3233,4921000,3340,4972000
4827720,Texas,3,3,LITTLE ELM ISD,8065,8321000,8108,9956000,8287,9808000,8351,11448000
4827750,Texas,3,3,LITTLEFIELD ISD,1296,1715000,1268,1734000,1235,1882000,1203,1874000
4827780,Texas,3,3,LIVINGSTON ISD,3981,4947000,3804,5153000,4023,5137000,4061,5745000
4827810,Texas,3,3,LLANO ISD,1778,2360000,1731,2449000,1881,2654000,1937,2333000
4827870,Texas,3,3,LOCKHART ISD,6160,7557000,6043,8386000,6128,9365000,6443,9805000
4827890,Texas,3,3,LOCKNEY ISD,442,330000,456,421000,433,446000,407,403000
4827930,Texas,3,3,LOHN ISD,74,59000,102,71000,125,151000,131,111000
4827960,Texas,3,3,LOMETA ISD,341,174000,316,209000,317,200000,276,246000
4827990,Texas,3,3,LONDON ISD,1201,827000,1280,894000,1428,921000,1578,943000
4828020,Texas,3,3,LONE OAK ISD,993,1560000,967,1405000,1027,1471000,1083,1534000
4828110,Texas,3,2,LONGVIEW ISD,8575,8871000,8254,10117000,8236,11597000,8274,12227000
4828140,Texas,3,3,LOOP ISD,157,61000,146,85000,151,85000,157,92000
4828170,Texas,3,3,LORAINE ISD,158,173000,143,149000,135,167000,140,189000
4828200,Texas,3,3,LORENA ISD,1752,1834000,1741,2029000,1766,2071000,1807,2191000
4828230,Texas,3,3,LORENZO ISD,243,1312000,229,1324000,237,1570000,239,1647000
4828290,Texas,3,3,LOS FRESNOS CISD,10660,11616000,10529,13012000,10355,13205000,10565,13489000
4828350,Texas,3,3,LOUISE ISD,530,270000,493,336000,518,370000,534,340000
4828380,Texas,3,3,LOVEJOY ISD,4365,5797000,4206,5785000,4345,5400000,4254,4741000
4828410,Texas,3,3,LOVELADY ISD,507,265000,512,331000,504,376000,538,441000
4828500,Texas,3,2,LUBBOCK ISD,27348,40616000,26451,43185000,25659,43972000,25247,44912000
4828530,Texas,3,3,LUEDERS-AVOCA ISD,105,98000,107,99000,99,85000,101,103000
4828550,Texas,3,3,LUFKIN ISD,7869,9189000,7432,10101000,7360,10676000,7164,10830000
4828590,Texas,3,3,LULING ISD,1423,1094000,1418,1151000,1440,1262000,1416,1374000
4828620,Texas,3,3,LYFORD CISD,1449,1299000,1449,1422000,1428,1231000,1396,1308000
4828650,Texas,3,3,LYTLE ISD,1786,1500000,1760,1839000,1743,1624000,1810,1723000
4828680,Texas,3,3,MABANK ISD,3682,2833000,3544,3612000,3659,4262000,3904,4255000
4828710,Texas,3,3,MADISONVILLE CISD,2409,2514000,2294,2665000,2319,1552000,2431,3275000
4828740,Texas,3,3,MAGNOLIA ISD,13290,19106000,13122,19958000,13658,21844000,14046,23926000
4828780,Texas,3,3,MALAKOFF ISD,1428,2291000,1361,2476000,1420,2504000,1433,2451000
4828800,Texas,1,3,MALONE ISD,169,173000,165,147000,153,141000,128,167000
4828830,Texas,1,3,MALTA ISD,236,105000,219,120000,208,131000,220,137000
4828890,Texas,3,3,MANOR ISD,9595,10480000,9238,10366000,9270,11863000,9255,11406000
4828920,Texas,3,3,MANSFIELD ISD,35669,41714000,35127,42600000,35559,46288000,35722,46464000
4828980,Texas,3,3,MARATHON ISD,57,103000,60,109000,57,27000,59,35000
4829010,Texas,3,3,MARBLE FALLS ISD,4354,4818000,4099,5762000,4014,6003000,4063,6951000
4829040,Texas,3,3,MARFA ISD,329,207000,294,325000,270,323000,233,348000
4829100,Texas,3,3,MARION ISD,1538,2023000,1483,2153000,1475,2273000,1527,2412000
4829130,Texas,3,3,MARLIN ISD,920,3218000,881,3310000,882,3174000,926,3019000
4829160,Texas,3,2,MARSHALL ISD,5336,4964000,5064,5232000,5070,5162000,5057,4859000
4829190,Texas,3,3,MART ISD,518,406000,541,475000,533,295000,588,467000
4829220,Texas,3,3,MARTINS MILL ISD,510,652000,457,673000,511,644000,495,767000
4829250,Texas,3,3,MARTINSVILLE ISD,371,244000,341,182000,345,204000,323,223000
4829280,Texas,3,3,MASON ISD,757,753000,716,793000,759,844000,709,787000
4829370,Texas,1,3,MATAGORDA ISD,112,123000,106,79000,101,104000,89,157000
4829400,Texas,3,3,MATHIS ISD,1599,1889000,1504,2381000,1443,2646000,1485,3074000
4829460,Texas,3,3,MAUD ISD,477,495000,478,550000,474,580000,476,503000
4829520,Texas,3,3,MAY ISD,261,302000,253,335000,229,335000,254,280000
4829580,Texas,3,3,MAYPEARL ISD,1137,1294000,1161,1389000,1178,1508000,1212,1459000
4829670,Texas,3,3,MCALLEN ISD,22427,25560000,21602,26569000,20410,31553000,20399,31912000
4829700,Texas,3,3,MCCAMEY ISD,567,1270000,494,1359000,523,1138000,505,1132000
4829760,Texas,3,3,MCDADE ISD,366,379000,334,360000,319,367000,356,549000
4829820,Texas,3,3,MCGREGOR ISD,1491,2485000,1478,3071000,1494,3734000,1503,3628000
4829850,Texas,3,3,MCKINNEY ISD,24621,36375000,23398,38993000,23379,40283000,23342,40122000
4829880,Texas,3,3,MCLEAN ISD,218,178000,201,181000,187,219000,198,190000
4829910,Texas,3,3,MCLEOD ISD,391,252000,396,263000,400,264000,414,360000
4829940,Texas,3,3,MCMULLEN COUNTY ISD,288,216000,267,229000,283,244000,282,228000
4830000,Texas,3,3,MEADOW ISD,285,104000,265,125000,270,137000,253,109000
4830030,Texas,3,3,MEDINA ISD,315,371000,274,367000,267,396000,246,429000
4830060,Texas,3,3,MEDINA VALLEY ISD,5868,5992000,6134,7439000,6785,8951000,7823,9685000
4830120,Texas,3,3,MELISSA ISD,3580,3082000,4104,3463000,4874,4095000,5654,5795000
4830180,Texas,3,3,MEMPHIS ISD,465,461000,443,587000,442,669000,432,697000
4830210,Texas,3,3,MENARD ISD,303,1581000,279,1663000,300,1950000,288,2130000
4830250,Texas,3,3,MERCEDES ISD,4941,4220000,4681,4329000,4418,4799000,4457,4846000
4830300,Texas,3,3,MERIDIAN ISD,441,1275000,418,1357000,393,1369000,357,1277000
4830340,Texas,3,3,MERKEL ISD,1108,974000,1097,999000,1087,1108000,1140,1200000
4830360,Texas,3,3,IRION COUNTY ISD,295,166000,323,244000,334,346000,333,600000
4830390,Texas,3,3,MESQUITE ISD,39856,49281000,38527,49524000,38378,57841000,38356,60435000
4830420,Texas,3,3,MEXIA ISD,1878,3350000,1844,3625000,1856,3917000,1864,4207000
4830450,Texas,1,3,MEYERSVILLE ISD,149,40000,166,55000,145,52000,150,44000
4830480,Texas,3,3,MIAMI ISD,190,67000,195,74000,196,76000,206,74000
4830570,Texas,3,2,MIDLAND ISD,26432,21144000,25579,25702000,26398,28550000,27842,30961000
4830600,Texas,3,3,MIDLOTHIAN ISD,9783,10283000,9838,11256000,10431,12082000,10990,12889000
4830640,Texas,3,3,MIDWAY ISD,8375,7768000,8253,10797000,8434,11246000,8739,12419000
4830660,Texas,3,3,MIDWAY ISD,127,160000,132,178000,131,179000,131,172000
4830690,Texas,3,3,MILANO ISD,429,145000,396,219000,409,172000,403,141000
4830720,Texas,3,3,MILDRED ISD,767,756000,755,867000,834,1007000,848,1025000
4830750,Texas,3,3,MILES ISD,489,374000,468,382000,487,449000,512,376000
4830780,Texas,3,3,MILFORD ISD,246,156000,245,175000,238,235000,247,212000
4830810,Texas,3,3,MILLER GROVE ISD,354,163000,306,210000,299,239000,317,205000
4830870,Texas,3,3,MILLSAP ISD,1040,848000,1029,965000,1101,1074000,1099,1162000
4830930,Texas,3,3,MINEOLA ISD,1646,3415000,1591,3788000,1632,4268000,1643,4580000
4830950,Texas,3,3,MINERAL WELLS ISD,3237,5961000,3116,6328000,3235,6850000,3352,6238000
4831040,Texas,3,3,MISSION CISD,15465,16151000,15044,18094000,13990,23063000,14502,22198000
4831170,Texas,3,3,MONAHANS-WICKETT-PYOTE ISD,2401,2560000,2103,3113000,2162,3459000,2197,3316000
4831200,Texas,1,3,MONTAGUE ISD,174,85000,151,92000,148,94000,151,130000
4831230,Texas,3,3,MONTE ALTO ISD,915,448000,891,474000,890,494000,865,526000
4831260,Texas,3,3,MONTGOMERY ISD,9025,10009000,8920,9666000,9343,1737000,9748,12494000
4831290,Texas,3,3,MOODY ISD,694,431000,666,469000,688,495000,722,485000
4831320,Texas,3,3,MORAN ISD,112,206000,118,222000,114,192000,106,197000
4831380,Texas,3,3,MORGAN ISD,124,94000,136,105000,139,89000,152,92000
4831410,Texas,1,3,MORGAN MILL ISD,111,20000,129,38000,119,41000,117,56000
4831470,Texas,3,3,MORTON ISD,399,188000,374,233000,361,268000,353,256000
4831500,Texas,3,3,MOTLEY COUNTY ISD,150,768000,167,783000,157,905000,166,898000
