dist_id,state,schlev,agchrt,district,current_sped_exp_fy20_adjusted,state_sped_rev_fy20_adjusted,federal_sped_rev_fy20_adjusted,state_fed_sped_rev_fy20_adjusted,sped_enroll_fy20,current_sped_exp_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy23,state_sped_pp_funding_fy20,federal_sped_pp_funding_fy20,state_fed_sped_pp_funding_fy20,total_sped_pp_expenditure_fy20,state_sped_pp_funding_fy23,federal_sped_pp_funding_fy23,state_fed_sped_pp_funding_fy23,total_sped_pp_expenditure_fy23,local_sped_pp_obligation_fy20,local_sped_pp_obligation_fy23,local_sped_pp_obligation_diff
3409690,New Jersey,1,3,Margate City School District,2307962.069,477670.09,159611.713,637281.803,65,2315000,390000,153000,543000,55,7348.770615384616,2455.564815384615,9804.33543076923,35507.10875384616,7090.909090909091,2781.818181818182,9872.727272727272,42090.90909090909,25702.77332307693,32218.181818181816,6515.408495104886
3409720,New Jersey,1,3,Marlboro Township School District,14016704.519,4491263.895,1357282.085,5848545.98,742,16653000,3626000,1292000,4918000,662,6052.916300539083,1829.221138814016,7882.1374393531005,18890.437357142855,5477.341389728097,1951.6616314199396,7429.003021148036,25155.58912386707,11008.299917789755,17726.586102719033,6718.2861849292785
3409750,New Jersey,3,3,Matawan-Aberdeen Regional School District,16008938.309,3750292.731,1054369.345,4804662.076,669,15076000,4616000,905000,5521000,682,5605.818730941704,1576.03788490284,7181.856615844545,23929.653675635276,6768.3284457478,1326.9794721407625,8095.307917888563,22105.57184750733,16747.797059790733,14010.263929618766,-2737.533130171967
3409780,New Jersey,1,3,Maurice River Township School District,781747.879,417087.542,140970.929,558058.471,88,861000,381000,127000,508000,85,4739.631159090909,1601.942375,6341.57353409091,8883.498625,4482.35294117647,1494.1176470588234,5976.470588235294,10129.411764705883,2541.9250909090906,4152.941176470589,1611.0160855614986
3409810,New Jersey,1,3,Maywood School District,3993787.972,1211650.96,291262.25,1502913.21,146,4212000,1364000,255000,1619000,140,8298.97917808219,1994.9469178082193,10293.92609589041,27354.7121369863,9742.857142857143,1821.4285714285713,11564.285714285714,30085.714285714286,17060.78604109589,18521.428571428572,1460.6425303326832
3409840,New Jersey,1,3,Medford Lakes School District,1656699.678,537087.589,12815.539,549903.128,77,1656000,513000,226000,739000,78,6975.163493506494,166.43557142857145,7141.599064935065,21515.580233766235,6576.923076923077,2897.4358974358975,9474.358974358975,21230.76923076923,14373.981168831171,11756.410256410256,-2617.570912420915
3409870,New Jersey,1,3,Medford Township School District,11451266.621,2128544.523,710679.89,2839224.413,614,11723000,1949000,692000,2641000,642,3466.684890879479,1157.4591042345278,4624.143995114006,18650.27136970684,3035.8255451713394,1077.8816199376947,4113.707165109035,18260.1246105919,14026.127374592834,14146.417445482868,120.29007089003426
3409900,New Jersey,1,3,Mendham Borough School District,1434175.319,369320.533,180582.595,549903.128,64,1230000,512000,122000,634000,69,5770.633328125,2821.603046875,8592.236375,22408.989359375,7420.289855072464,1768.1159420289855,9188.40579710145,17826.08695652174,13816.752984374998,8637.68115942029,-5179.071824954708
3409930,New Jersey,1,3,Mendham Township School District,2923107.941,796893.516,184077.742,980971.258,129,2829000,1117000,215000,1332000,112,6177.46911627907,1426.9592403100776,7604.428356589147,22659.751480620154,9973.214285714286,1919.642857142857,11892.857142857143,25258.928571428572,15055.323124031007,13366.07142857143,-1689.2516954595776
3409960,New Jersey,1,3,Merchantville School District,1103301.403,613980.823,194563.183,808544.006,104,1320000,537000,162000,699000,76,5903.661759615385,1870.7998365384615,7774.461596153847,10608.667336538461,7065.789473684211,2131.5789473684213,9197.368421052632,17368.42105263158,2834.2057403846147,8171.052631578948,5336.846891194334
3409990,New Jersey,3,3,Metuchen Public School District,8069129.374,1860583.253,746796.409,2607379.662,406,8914000,2621000,848000,3469000,408,4582.717371921182,1839.4000221674876,6422.11739408867,19874.702891625617,6424.019607843137,2078.4313725490197,8502.450980392157,21848.039215686276,13452.585497536948,13345.588235294119,-106.99726224282858
3410020,New Jersey,3,3,Middle Township Public School District,7879226.387,2066796.926,774757.585,2841554.511,595,6986000,1861000,739000,2600000,516,3473.6082789915968,1302.113588235294,4775.721867226891,13242.39728907563,3606.5891472868216,1432.1705426356589,5038.759689922481,13538.75968992248,8466.67542184874,8500,33.32457815125963
3410050,New Jersey,3,3,Middlesex Borough School District,6874954.149,2021360.015,598835.186,2620195.201,357,7164000,1628000,651000,2279000,384,5662.072871148459,1677.4094845938375,7339.482355742297,19257.574647058824,4239.583333333333,1695.3125,5934.895833333333,18656.25,11918.092291316527,12721.354166666668,803.261875350141
3410110,New Jersey,3,3,MIDDLETOWN TOWNSHIP PUBLIC SCHOOL DISTRICT,42700210.899,10057868.017,3223690.583,13281558.6,2181,40189000,8792000,2899000,11691000,2015,4611.585519027969,1478.0791302154976,6089.664649243467,19578.27184731774,4363.275434243176,1438.7096774193549,5801.985111662531,19944.913151364763,13488.607198074274,14142.92803970223,654.3208416279558
3410140,New Jersey,3,3,Midland Park School District,4788351.39,1078835.374,311068.083,1389903.457,196,4483000,1339000,270000,1609000,209,5504.262112244898,1587.0820561224489,7091.344168367346,24430.364234693876,6406.698564593302,1291.866028708134,7698.564593301436,21449.76076555024,17339.020066326528,13751.196172248805,-3587.823894077723
3410170,New Jersey,1,3,Milford Borough School District,373980.729,110679.655,33786.421,144466.076,11,256000,134000,26000,160000,14,10061.786818181818,3071.492818181818,13133.279636363637,33998.24809090909,9571.42857142857,1857.142857142857,11428.57142857143,18285.714285714286,20864.96845454545,6857.142857142857,-14007.825597402594
3410200,New Jersey,3,3,Millburn Township School District,16860589.128,3756117.976,1170874.245,4926992.221,718,15916000,6099000,1227000,7326000,663,5231.362083565459,1630.744073816156,6862.106157381615,23482.714662952643,9199.095022624435,1850.6787330316743,11049.773755656108,24006.033182503772,16620.60850557103,12956.259426847664,-3664.349078723364
3410230,New Jersey,1,3,Millstone Township School District,6575536.556,2184466.875,231844.751,2416311.626,145,4884000,1838000,268000,2106000,132,15065.288793103447,1598.9293172413793,16664.218110344827,45348.527972413794,13924.242424242424,2030.3030303030303,15954.545454545454,37000,28684.309862068967,21045.454545454544,-7638.855316614423
3410290,New Jersey,1,3,Milltown School District,2160000.846,846990.623,234174.849,1081165.472,113,2076000,833000,221000,1054000,111,7495.492238938054,2072.3437964601767,9567.83603539823,19115.051734513272,7504.504504504504,1990.990990990991,9495.495495495496,18702.702702702703,9547.215699115042,9207.207207207208,-340.00849190783447
3410320,New Jersey,3,3,Millville School District,13930490.893,3672234.448,1401553.947,5073788.395,1255,11240000,3493000,2062000,5555000,1072,2926.083225498008,1116.7760533864541,4042.8592788844617,11099.992743426294,3258.39552238806,1923.5074626865671,5181.9029850746265,10485.074626865671,7057.133464541832,5303.171641791045,-1753.9618227507872
3410350,New Jersey,1,3,Mine Hill Township School District,1197670.372,606990.529,122330.145,729320.674,50,1114000,444000,114000,558000,40,12139.81058,2446.6029,14586.41348,23953.40744,11100,2850,13950,27850,9366.99396,13900,4533.00604
3410380,New Jersey,1,3,Monmouth Beach School District,815534.3,170097.154,71067.989,241165.143,45,335000,172000,45000,217000,23,3779.936755555556,1579.2886444444446,5359.2254,18122.984444444446,7478.260869565217,1956.5217391304348,9434.782608695652,14565.217391304348,12763.759044444447,5130.434782608696,-7633.324261835751
3410440,New Jersey,2,3,Monmouth Regional High School,2342913.539,1352621.889,333204.014,1685825.903,271,2182000,1469000,280000,1749000,330,4991.224682656826,1229.5351070110703,6220.759789667896,8645.437413284133,4451.515151515152,848.4848484848485,5300,6612.121212121212,2424.677623616237,1312.121212121212,-1112.5564114950248
3410470,New Jersey,3,3,Monroe Township Public School District,19333988.155,4698642.617,1569321.003,6267963.62,1220,19974000,4528000,1541000,6069000,1178,3851.3464073770488,1286.3286909836065,5137.675098360656,15847.531274590165,3843.8030560271645,1308.1494057724958,5151.95246179966,16955.85738539898,10709.856176229508,11803.904923599319,1094.0487473698104
3410500,New Jersey,3,3,Monroe Township School District,23602727.691,4107962.774,1400388.898,5508351.672,1129,24208000,7666000,1217000,8883000,1104,3638.5852736935344,1240.3798919397698,4878.965165633304,20905.87040832595,6943.840579710145,1102.355072463768,8046.195652173913,21927.536231884056,16026.905242692646,13881.340579710144,-2145.5646629825023
3410530,New Jersey,1,3,Montague Township School District,943689.69,385631.219,121165.096,506796.315,49,743000,345000,122000,467000,46,7870.02487755102,2472.75706122449,10342.78193877551,19258.973265306122,7500,2652.1739130434785,10152.173913043478,16152.173913043478,8916.191326530612,6000,-2916.191326530612
3410560,New Jersey,3,3,Montclair Public School District,31639235.693,8027187.61,2184466.875,10211654.485,1259,29809000,10419000,2093000,12512000,1194,6375.844011119937,1735.0809173947578,8110.924928514693,25130.44931930103,8726.130653266331,1752.931323283082,10479.061976549414,24965.66164154104,17019.524390786337,14486.599664991625,-2532.924725794712
3410590,New Jersey,3,3,Montgomery Township School District,16539035.604,5607380.837,975146.013,6582526.85,686,15621000,7020000,926000,7946000,587,8174.024543731779,1421.4956457725948,9595.520189504372,24109.381346938775,11959.114139693356,1577.5127768313457,13536.626916524701,26611.584327086883,14513.861157434403,13074.957410562181,-1438.9037468722217
3410620,New Jersey,1,3,Montvale Board of Education School District,3454370.285,895922.681,259805.927,1155728.608,139,3276000,1213000,189000,1402000,117,6445.486913669065,1869.1073884892087,8314.594302158273,24851.584784172665,10367.521367521367,1615.3846153846155,11982.905982905982,28000,16536.990482014393,16017.094017094018,-519.8964649203754
3410650,New Jersey,3,3,Montville Township School District,17811269.112,4796506.733,985631.454,5782138.187,679,17586000,6132000,789000,6921000,582,7064.074717231222,1451.5927157584683,8515.66743298969,26231.618721649484,10536.082474226803,1355.6701030927834,11891.752577319588,30216.494845360823,17715.951288659795,18324.742268041235,608.7909793814397
3410680,New Jersey,1,3,Moonachie School District,1479612.23,368155.484,111844.704,480000.188,63,1441000,590000,110000,700000,50,5843.737841269841,1775.3127619047618,7619.050603174604,23485.908412698413,11800,2200,14000,28820,15866.857809523808,14820,-1046.857809523808
3410710,New Jersey,3,3,Moorestown Township Public School District,14705248.478,4604273.648,1099806.256,5704079.904,881,14600000,6205000,1265000,7470000,836,5226.190292849035,1248.3612440408626,6474.551536889898,16691.54197275823,7422.2488038277515,1513.157894736842,8935.406698564593,17464.114832535884,10216.990435868332,8528.708133971291,-1688.2823018970412
3410740,New Jersey,2,3,Morris Hills Regional School District,10356120.561,3361166.365,827184.79,4188351.155,598,10282000,4225000,706000,4931000,594,5620.6795401337795,1383.2521571906354,7003.931697324414,17317.927359531775,7112.7946127946125,1188.5521885521885,8301.346801346801,17309.76430976431,10313.995662207362,9008.417508417508,-1305.5781537898547
3410770,New Jersey,1,3,Morris Plains School District,1902525.017,946019.788,165436.958,1111456.746,100,2699000,1157000,154000,1311000,116,9460.19788,1654.36958,11114.56746,19025.25017,9974.137931034482,1327.5862068965516,11301.724137931034,23267.241379310344,7910.682709999999,11965.51724137931,4054.8345313793106
3410810,New Jersey,3,3,Morris School District,20249716.669,5757672.158,1913010.458,7670682.616,866,20584000,9153000,1765000,10918000,892,6648.582168591224,2209.0190046189377,8857.601173210162,23383.044652424942,10261.210762331839,1978.6995515695066,12239.910313901346,23076.2331838565,14525.44347921478,10836.322869955155,-3689.120609259626
3410860,New Jersey,1,3,Mount Arlington Public School District,1673010.364,708349.792,126990.341,835340.133,95,1910000,726000,115000,841000,76,7456.3136,1336.7404315789474,8793.054031578948,17610.635410526316,9552.631578947368,1513.157894736842,11065.78947368421,25131.57894736842,8817.581378947369,14065.78947368421,5248.208094736841
3410890,New Jersey,1,3,Mt. Ephraim School District,1683495.805,560388.569,165436.958,725825.527,86,1536000,525000,152000,677000,52,6516.146151162791,1923.685558139535,8439.831709302325,19575.53261627907,10096.153846153846,2923.076923076923,13019.23076923077,29538.46153846154,11135.700906976745,16519.23076923077,5383.529862254025
3410920,New Jersey,1,3,Mount Holly Township Public School District,3794564.593,970485.817,452039.012,1422524.829,231,4504000,1070000,457000,1527000,226,4201.237303030303,1956.8788398268398,6158.116142857142,16426.68654978355,4734.513274336283,2022.1238938053098,6756.637168141593,19929.203539823007,10268.570406926407,13172.566371681414,2903.9959647550077
3410950,New Jersey,1,3,Mount Laurel Township School District,16675346.337,3747962.633,1236116.989,4984079.622,724,14585000,5483000,1130000,6613000,652,5176.743968232044,1707.3439074585635,6884.087875690609,23032.246321823204,8409.509202453988,1733.1288343558283,10142.638036809816,22369.63190184049,16148.158446132595,12226.993865030674,-3921.1645811019207
3410980,New Jersey,3,3,Mount Olive Township School District,15362336.114,5643497.356,1119612.089,6763109.445,802,17600000,5758000,1181000,6939000,776,7036.779745635909,1396.0250486284287,8432.804794264339,19155.032561097258,7420.103092783505,1521.9072164948454,8942.01030927835,22680.41237113402,10722.227766832919,13738.402061855671,3016.1742950227526
3411010,New Jersey,3,3,Mountain Lakes Public School District,8614372.306,1080000.423,383301.121,1463301.544,246,8081000,1157000,282000,1439000,257,4390.24562195122,1558.134638211382,5948.380260162601,35017.77360162602,4501.945525291829,1097.2762645914397,5599.221789883269,31443.579766536965,29069.393341463416,25844.357976653697,-3225.035364809719
3411040,New Jersey,1,3,Mountainside School District,2460583.488,773592.536,174757.35,948349.886,94,2733000,1261000,163000,1424000,73,8229.707829787234,1859.1207446808512,10088.828574468085,26176.420085106383,17273.972602739726,2232.876712328767,19506.84931506849,37438.356164383564,16087.591510638298,17931.506849315072,1843.915338676774
3411070,New Jersey,1,3,Mullica Township School District,2077282.367,609320.627,243495.241,852815.868,121,2071000,496000,231000,727000,106,5035.707661157025,2012.3573636363637,7048.065024793388,17167.622867768594,4679.245283018868,2179.245283018868,6858.490566037736,19537.735849056604,10119.557842975206,12679.245283018867,2559.687440043661
3411100,New Jersey,1,3,National Park Boro School District,860971.211,223689.408,97864.116,321553.524,43,1107000,253000,137000,390000,56,5202.079255813954,2275.9096744186045,7477.988930232557,20022.58630232558,4517.857142857143,2446.4285714285716,6964.285714285715,19767.85714285714,12544.597372093023,12803.571428571428,258.97405647840424
3411130,New Jersey,1,3,Neptune City School District,1239612.136,682718.714,150291.321,833010.035,73,1303000,683000,122000,805000,47,9352.311150684933,2058.785219178082,11411.096369863015,16980.98816438356,14531.91489361702,2595.744680851064,17127.659574468085,27723.40425531915,5569.891794520547,10595.744680851065,5025.852886330518
3411160,New Jersey,3,3,Neptune Township School District,14765831.026,3998448.168,1435340.368,5433788.536,814,13490000,3674000,1229000,4903000,738,4912.098486486487,1763.3174054054055,6675.415891891892,18139.841555282557,4978.319783197832,1665.3116531165313,6643.631436314363,18279.132791327913,11464.425663390666,11635.50135501355,171.07569162288382
3411190,New Jersey,1,3,Netcong School District,1211650.96,336699.161,92038.871,428738.032,55,1005000,290000,89000,379000,61,6121.802927272728,1673.4340181818181,7795.236945454546,22030.017454545454,4754.098360655737,1459.016393442623,6213.11475409836,16475.409836065573,14234.780509090908,10262.295081967213,-3972.4854271236945
3411220,New Jersey,3,3,New Brunswick School District,28393409.179,11123887.852,2948739.019,14072626.871,1805,29410000,10298000,3278000,13576000,1644,6162.818754570637,1633.650426038781,7796.469180609418,15730.420597783934,6263.990267639902,1993.9172749391728,8257.907542579076,17889.294403892945,7933.951417174516,9631.38686131387,1697.4354441393534
3411250,New Jersey,1,3,New Hanover Township,801553.712,185242.791,86213.626,271456.417,38,674000,153000,87000,240000,31,4874.810289473684,2268.7796315789474,7143.589921052632,21093.518736842107,4935.4838709677415,2806.451612903226,7741.935483870968,21741.935483870966,13949.928815789473,13999.999999999998,50.071184210524734
3411280,New Jersey,3,3,New Milford Public School District,7880391.436,2273010.599,0,2273010.599,462,8017000,2291000,873000,3164000,399,4919.936361471861,0,4919.936361471861,17057.12432034632,5741.854636591479,2187.96992481203,7929.824561403509,20092.731829573935,12137.18795887446,12162.907268170427,25.719309295967832
3411310,New Jersey,3,3,New Providence School District,6116507.25,1893204.625,553398.275,2446602.9,340,5911000,2674000,653000,3327000,332,5568.248897058824,1627.6419852941176,7195.890882352941,17989.727205882355,8054.21686746988,1966.867469879518,10021.084337349397,17804.21686746988,10793.836323529413,7783.132530120483,-3010.7037934089294
3411340,New Jersey,3,3,Newark Public School District,131560828.227,56637692.086,12547577.73,69185269.816,6487,147818000,51618000,14277000,65895000,5771,8730.95299614614,1934.2651040542623,10665.2181002004,20280.688797132727,8944.377057702304,2473.9213307918903,11418.298388494195,25613.931727603536,9615.470696932327,14195.633339109341,4580.162642177014
3411400,New Jersey,3,3,NEWTON PUBLIC SCHOOL DISTRICT,5234565.157,781747.879,441553.571,1223301.45,297,4930000,823000,426000,1249000,274,2632.1477407407406,1486.7123602693603,4118.860101010101,17624.79850841751,3003.6496350364964,1554.7445255474452,4558.394160583942,17992.700729927008,13505.938407407408,13434.306569343065,-71.63183806434245
3411430,New Jersey,3,3,North Arlington School District,4678836.784,2325437.804,541747.785,2867185.589,310,5318000,2325000,524000,2849000,307,7501.412270967742,1747.5735000000002,9248.985770967742,15093.021883870968,7573.28990228013,1706.8403908794787,9280.13029315961,17322.475570032573,5844.036112903226,8042.345276872964,2198.3091639697377
3411460,New Jersey,3,3,North Bergen School District,21565056.99,7561168.01,1873398.792,9434566.802,1261,20305000,6434000,2541000,8975000,1049,5996.168128469469,1485.6453544805709,7481.813482950039,17101.55193497224,6133.46043851287,2422.3069590085797,8555.76739752145,19356.530028598667,9619.738452022204,10800.762631077218,1181.0241790550135
3411490,New Jersey,3,3,North Brunswick Township School District,22364280.604,8288158.586,1606602.571,9894761.157,880,22452000,7152000,1153000,8305000,783,9418.362029545455,1825.6847397727272,11244.046769318182,25413.95523181818,9134.099616858237,1472.5415070242657,10606.641123882504,28674.32950191571,14169.9084625,18067.688378033206,3897.779915533207
3411520,New Jersey,1,3,North Caldwell School District,3464855.726,921553.759,173592.301,1095146.06,105,3047000,1405000,165000,1570000,102,8776.702466666666,1653.2600095238097,10429.962476190476,32998.62596190476,13774.509803921568,1617.6470588235295,15392.156862745098,29872.549019607843,22568.663485714285,14480.392156862745,-8088.271328851541
3411550,New Jersey,1,3,North Haledon School District,2342913.539,563883.716,160776.762,724660.478,97,2093000,666000,143000,809000,78,5813.23418556701,1657.4923917525773,7470.726577319588,24153.747824742266,8538.461538461539,1833.3333333333333,10371.794871794871,26833.333333333332,16683.02124742268,16461.53846153846,-221.48278588421817
3411580,New Jersey,1,3,North Hanover Township School District,4683496.98,1299029.635,347184.602,1646214.237,165,5544000,1532000,355000,1887000,183,7872.906878787879,2104.149103030303,9977.055981818181,28384.830181818186,8371.584699453551,1939.8907103825136,10311.475409836066,30295.081967213115,18407.774200000007,19983.606557377047,1575.8323573770394
3411610,New Jersey,2,3,North Hunterdon-Voorhees Regional High School District,5906798.43,2810098.188,583689.549,3393787.737,404,5535000,2950000,473000,3423000,356,6955.688584158416,1444.7761113861386,8400.464695544555,14620.788193069306,8286.516853932584,1328.6516853932585,9615.168539325843,15547.752808988764,6220.323497524751,5932.584269662921,-287.73922786182993
3411640,New Jersey,3,3,North Plainfield School District,8640003.384,3100195.389,943689.69,4043885.079,670,8829000,2722000,1089000,3811000,610,4627.1572970149255,1408.4920746268656,6035.649371641791,12895.52743880597,4462.295081967213,1785.2459016393443,6247.540983606557,14473.77049180328,6859.878067164179,8226.229508196722,1366.3514410325433
3411670,New Jersey,1,3,North Wildwood School District,1151068.412,193398.134,200388.428,393786.562,51,907000,201000,166000,367000,52,3792.120274509804,3929.184862745098,7721.305137254902,22569.9688627451,3865.3846153846152,3192.3076923076924,7057.692307692308,17442.30769230769,14848.663725490198,10384.615384615383,-4464.048340874815
3411700,New Jersey,2,3,Northern Burlington County Regional School District,6147963.573,1599612.277,489320.58,2088932.857,417,6625000,1687000,449000,2136000,401,3836.0006642685853,1173.4306474820144,5009.4313117506,14743.317920863308,4206.982543640897,1119.7007481296757,5326.683291770573,16521.197007481296,9733.88660911271,11194.513715710724,1460.6271065980145
3411730,New Jersey,2,3,Northern Highlands Regional High School District,3030292.449,864466.358,273786.515,1138252.873,218,2733000,1127000,247000,1374000,190,3965.442009174312,1255.9014449541285,5221.34345412844,13900.424077981652,5931.578947368421,1300,7231.578947368421,14384.21052631579,8679.080623853213,7152.631578947369,-1526.449044905844
3411760,New Jersey,2,3,Northern Valley Regional High School District,8293983.831,2198447.463,527767.197,2726214.66,417,9878000,2991000,452000,3443000,351,5272.05626618705,1265.6287697841728,6537.685035971223,19889.649474820144,8521.367521367521,1287.7492877492878,9809.11680911681,28142.450142450143,13351.964438848921,18333.333333333336,4981.368894484414
3411790,New Jersey,1,3,Northfield City School District,3436894.55,886602.289,266796.221,1153398.51,189,2972000,797000,255000,1052000,195,4691.017402116402,1411.620216931217,6102.637619047619,18184.627248677247,4087.1794871794873,1307.6923076923076,5394.871794871795,15241.02564102564,12081.989629629628,9846.153846153846,-2235.8357834757826
3411820,New Jersey,1,3,Northvale Public School District,2334758.196,679223.567,135145.684,814369.251,93,2315000,760000,120000,880000,106,7303.479215053764,1453.1793978494625,8756.658612903226,25104.926838709678,7169.811320754717,1132.0754716981132,8301.88679245283,21839.622641509435,16348.268225806452,13537.735849056606,-2810.5323767498467
3411850,New Jersey,1,3,Norwood Public School District,1979418.251,468349.698,180582.595,648932.293,93,2152000,1361000,196000,1557000,96,5036.018258064516,1941.7483333333334,6977.766591397849,21284.06721505376,14177.083333333334,2041.6666666666667,16218.75,22416.666666666668,14306.300623655912,6197.916666666668,-8108.383956989244
3411880,New Jersey,3,3,Nutley Public School District,15858646.988,4603108.599,1011262.532,5614371.131,889,14077000,5540000,1295000,6835000,832,5177.849942632171,1137.528157480315,6315.378100112486,17838.74801799775,6658.653846153846,1556.4903846153845,8215.14423076923,16919.471153846152,11523.369917885264,8704.326923076922,-2819.042994808342
3411910,New Jersey,1,3,Oakland Public School District,5382526.38,1393398.604,413592.395,1806990.999,315,5973000,1912000,381000,2293000,293,4423.487631746032,1312.9917301587302,5736.479361904762,17087.38533333333,6525.5972696245735,1300.3412969283277,7825.938566552901,20385.66552901024,11350.905971428569,12559.726962457338,1208.8209910287696
3411940,New Jersey,1,3,Oaklyn Public School District,977476.111,390291.415,132815.586,523107.001,42,1380000,529000,117000,646000,33,9292.652738095238,3162.2758571428576,12454.928595238094,23273.24073809524,16030.30303030303,3545.4545454545455,19575.757575757576,41818.181818181816,10818.312142857145,22242.42424242424,11424.112099567095
3411970,New Jersey,3,3,Ocean City School District,5655147.846,1184854.833,696699.302,1881554.135,226,5691000,1452000,557000,2009000,216,5242.7205,3082.740274336283,8325.460774336283,25022.778079646017,6722.222222222223,2578.703703703704,9300.925925925925,26347.222222222223,16697.317305309734,17046.2962962963,348.9789909865649
3412030,New Jersey,1,3,Ocean Gate School District,492815.727,99029.165,60582.548,159611.713,41,557000,120000,56000,176000,26,2415.345487804878,1477.6231219512197,3892.968609756097,12019.895780487805,4615.384615384615,2153.846153846154,6769.2307692307695,21423.076923076922,8126.9271707317075,14653.846153846152,6526.918983114445
3412060,New Jersey,3,3,Township of Ocean School District,14404665.836,4261749.242,1145243.167,5406992.409,883,12878000,3843000,980000,4823000,782,4826.443082672707,1296.9911291053227,6123.43421177803,16313.324842582106,4914.322250639386,1253.1969309462916,6167.519181585678,16468.030690537085,10189.890630804075,10300.511508951407,110.6208781473324
3412090,New Jersey,1,3,Ocean Township School District,2288156.236,679223.567,237669.996,916893.563,122,2074000,900000,215000,1115000,105,5567.406286885246,1948.1147213114755,7515.521008196721,18755.37898360656,8571.42857142857,2047.6190476190477,10619.047619047618,19752.380952380954,11239.85797540984,9133.333333333336,-2106.5246420765034
3412120,New Jersey,1,3,Oceanport School District,2910292.402,586019.647,166602.007,752621.654,111,2945000,733000,201000,934000,117,5279.456279279279,1500.9189819819821,6780.375261261261,26218.850468468467,6264.957264957265,1717.948717948718,7982.9059829059825,25170.940170940172,19438.475207207208,17188.034188034188,-2250.4410191730203
3412180,New Jersey,1,3,Old Tappan Public School District,2277670.795,674563.371,160776.762,835340.133,88,2109000,960000,157000,1117000,101,7665.492852272728,1827.0086590909088,9492.501511363636,25882.622670454544,9504.950495049505,1554.4554455445545,11059.405940594059,20881.188118811882,16390.121159090908,9821.782178217823,-6568.338980873084
3412240,New Jersey,1,3,Oradell Public School District,3188739.113,646602.195,227184.555,873786.75,119,2798000,1033000,238000,1271000,117,5433.631890756302,1909.1139075630251,7342.745798319328,26796.127,8829.059829059828,2034.1880341880342,10863.247863247863,23914.529914529914,19453.381201680673,13051.28205128205,-6402.099150398622
3412260,New Jersey,2,3,River Dell Regional School District,5016700.994,1099806.256,426407.934,1526214.19,297,5667000,1425000,404000,1829000,319,3703.051367003367,1435.7169494949496,5138.768316498316,16891.249138047137,4467.084639498433,1266.4576802507836,5733.542319749216,17764.890282131662,11752.48082154882,12031.347962382446,278.86714083362676
3412270,New Jersey,3,3,ORANGE BOARD OF EDUCATION School District,13874568.541,6329711.217,1515728.749,7845439.966,731,13412000,5590000,2021000,7611000,714,8658.975673050616,2073.500340629275,10732.47601367989,18980.257922024623,7829.131652661064,2830.532212885154,10659.66386554622,18784.313725490196,8247.781908344732,8124.6498599439765,-123.1320484007556
3412300,New Jersey,1,3,Oxford Township School District,1346796.644,453204.061,71067.989,524272.05,55,1094000,352000,74000,426000,41,8240.073836363636,1292.1452545454545,9532.219090909091,24487.211709090912,8585.365853658537,1804.878048780488,10390.243902439024,26682.926829268294,14954.992618181821,16292.68292682927,1337.6903086474485
3412360,New Jersey,3,3,Palisades Park School District,4915341.731,1384078.212,469514.747,1853592.959,189,5017000,1969000,408000,2377000,162,7323.165142857143,2484.2050105820103,9807.370153439153,26007.099105820103,12154.32098765432,2518.5185185185187,14672.839506172839,30969.135802469136,16199.72895238095,16296.296296296297,96.56734391534701
3412390,New Jersey,3,3,Palmyra Public School District,2855535.099,961165.425,333204.014,1294369.439,165,3052000,1033000,315000,1348000,194,5825.245,2019.4182666666668,7844.6632666666665,17306.273327272727,5324.742268041237,1623.7113402061855,6948.453608247422,15731.958762886597,9461.61006060606,8783.505154639175,-678.1049059668858
3412420,New Jersey,3,3,Paramus Public School District,22146416.441,3147962.398,1698641.442,4846603.84,762,22476000,4295000,1544000,5839000,679,4131.184249343832,2229.1882440944883,6360.37249343832,29063.53863648294,6325.478645066274,2273.9322533136965,8599.41089837997,33101.62002945508,22703.16614304462,24502.20913107511,1799.042988030491
3412450,New Jersey,3,3,Park Ridge School District,5924274.165,1193010.176,362330.239,1555340.415,308,5795000,1627000,344000,1971000,302,3873.409662337662,1176.3968798701299,5049.8065422077925,19234.65637987013,5387.417218543046,1139.0728476821191,6526.490066225166,19188.741721854305,14184.84983766234,12662.25165562914,-1522.5981820332
3412480,New Jersey,3,3,Parsippany-Troy Hills Township School District,26249719.019,7155730.958,1763884.186,8919615.144,1069,28855000,9401000,1827000,11228000,988,6693.854965388213,1650.0319794200186,8343.886944808231,24555.39665014032,9515.182186234817,1849.1902834008097,11364.372469635628,29205.465587044535,16211.509705332088,17841.093117408906,1629.5834120768177
3412510,New Jersey,2,3,Pascack Valley Regional High School District,6496313.224,2473399.027,531262.344,3004661.371,408,6398000,2870000,467000,3337000,371,6062.252517156862,1302.1135882352942,7364.366105392156,15922.336333333335,7735.8490566037735,1258.7601078167115,8994.609164420484,17245.283018867925,8557.97022794118,8250.673854447441,-307.29637349373843
3412540,New Jersey,3,3,Passaic City School District,56174002.584,22269911.635,4909516.486,27179428.121,2612,52539000,17955000,4477000,22432000,2224,8525.999860260337,1879.600492343032,10405.60035260337,21506.126563552833,8073.291366906475,2013.0395683453237,10086.330935251799,23623.65107913669,11100.526210949463,13537.32014388489,2436.7939329354267
