dist_id,state,schlev,agchrt,district,current_sped_exp_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,sped_enroll_fy20,current_sped_exp_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy23,state_sped_pp_funding_fy20,federal_sped_pp_funding_fy20,state_fed_sped_pp_funding_fy20,total_sped_pp_expenditure_fy20,state_sped_pp_funding_fy23,federal_sped_pp_funding_fy23,state_fed_sped_pp_funding_fy23,total_sped_pp_expenditure_fy23,local_sped_pp_obligation_fy20,local_sped_pp_obligation_fy23,local_sped_pp_obligation_diff
2919200,Missouri,1,3,LONEDELL R-14,408000,26000,105000,131000,54,592000,31000,101000,132000,53,481.48148148148147,1944.4444444444443,2425.925925925926,7555.555555555556,584.9056603773585,1905.6603773584907,2490.566037735849,11169.811320754718,5129.62962962963,8679.245283018869,3549.615653389239
2919230,Missouri,3,3,LONE JACK C-6,626000,7000,115000,122000,70,785000,28000,125000,153000,55,100,1642.857142857143,1742.857142857143,8942.857142857143,509.09090909090907,2272.7272727272725,2781.818181818182,14272.727272727272,7200,11490.90909090909,4290.90909090909
2919260,Missouri,3,3,LOUISIANA R-II,737000,137000,146000,283000,88,856000,0,188000,188000,88,1556.8181818181818,1659.090909090909,3215.909090909091,8375,0,2136.3636363636365,2136.3636363636365,9727.272727272728,5159.090909090909,7590.909090909092,2431.818181818183
2919350,Missouri,3,3,WOODLAND R-IV,844000,16000,182000,198000,121,926000,40000,174000,214000,122,132.23140495867767,1504.1322314049587,1636.3636363636363,6975.206611570248,327.8688524590164,1426.2295081967213,1754.0983606557377,7590.163934426229,5338.842975206612,5836.065573770492,497.22259856387973
2919380,Missouri,3,3,MACKS CREEK R-V,123000,0,93000,93000,50,142000,0,81000,81000,37,0,1860,1860,2460,0,2189.189189189189,2189.189189189189,3837.837837837838,600,1648.6486486486488,1048.6486486486488
2919410,Missouri,3,3,MACON CO. R-I,1211000,143000,248000,391000,129,1297000,80000,362000,442000,108,1108.5271317829458,1922.4806201550387,3031.0077519379847,9387.596899224805,740.7407407407408,3351.8518518518517,4092.5925925925926,12009.25925925926,6356.589147286821,7916.666666666666,1560.0775193798454
2919840,Missouri,3,3,MADISON C-3,106000,18000,37000,55000,31,275000,20000,36000,56000,22,580.6451612903226,1193.5483870967741,1774.1935483870968,3419.3548387096776,909.0909090909091,1636.3636363636363,2545.4545454545455,12500,1645.1612903225807,9954.545454545454,8309.384164222873
2919890,Missouri,3,3,MALDEN R-I,1201000,236000,223000,459000,143,1129000,125000,256000,381000,115,1650.3496503496503,1559.4405594405594,3209.7902097902097,8398.601398601399,1086.9565217391305,2226.086956521739,3313.0434782608695,9817.391304347826,5188.811188811189,6504.347826086956,1315.5366372757671
2919920,Missouri,3,3,MALTA BEND R-V,80000,0,38000,38000,12,77000,0,0,0,4,0,3166.6666666666665,3166.6666666666665,6666.666666666667,0,0,0,19250,3500.0000000000005,19250,15750
2919980,Missouri,3,3,MANSFIELD R-IV,470000,49000,116000,165000,94,575000,40000,162000,202000,92,521.2765957446809,1234.0425531914893,1755.3191489361702,5000,434.7826086956522,1760.8695652173913,2195.6521739130435,6250,3244.68085106383,4054.3478260869565,809.6669750231267
2920050,Missouri,3,3,MARCELINE R-V,726000,2000,143000,145000,88,810000,0,146000,146000,86,22.727272727272727,1625,1647.7272727272727,8250,0,1697.6744186046512,1697.6744186046512,9418.60465116279,6602.272727272727,7720.930232558139,1118.6575052854123
2920160,Missouri,3,3,MARION C. EARLY R-V,517000,14000,154000,168000,66,538000,8000,154000,162000,67,212.12121212121212,2333.3333333333335,2545.4545454545455,7833.333333333333,119.40298507462687,2298.507462686567,2417.910447761194,8029.850746268657,5287.878787878788,5611.940298507463,324.061510628675
2920280,Missouri,3,3,MARION CO. R-II,157000,0,28000,28000,18,118000,0,46000,46000,21,0,1555.5555555555557,1555.5555555555557,8722.222222222223,0,2190.4761904761904,2190.4761904761904,5619.047619047619,7166.666666666667,3428.571428571429,-3738.095238095238
2920310,Missouri,3,3,MARIONVILLE R-IX,711000,0,89000,89000,106,1016000,16000,165000,181000,122,0,839.622641509434,839.622641509434,6707.547169811321,131.14754098360655,1352.4590163934427,1483.6065573770493,8327.868852459016,5867.924528301886,6844.262295081967,976.3377667800805
2920340,Missouri,1,3,MARK TWAIN R-VIII,54000,0,12000,12000,16,43000,0,14000,14000,9,0,750,750,3375,0,1555.5555555555557,1555.5555555555557,4777.777777777777,2625,3222.2222222222217,597.2222222222217
2920370,Missouri,3,3,MARQUAND-ZION R-VI,121000,18000,35000,53000,24,110000,31000,29000,60000,13,750,1458.3333333333333,2208.3333333333335,5041.666666666667,2384.6153846153848,2230.769230769231,4615.384615384615,8461.538461538461,2833.3333333333335,3846.1538461538457,1012.8205128205122
2920410,Missouri,3,3,MARSHALL,3540000,306000,411000,717000,353,3760000,159000,205000,364000,243,866.8555240793202,1164.3059490084986,2031.1614730878186,10028.328611898018,654.320987654321,843.6213991769547,1497.9423868312758,15473.251028806584,7997.167138810199,13975.308641975309,5978.14150316511
2920430,Missouri,3,3,MARSHFIELD R-I,3741000,262000,581000,843000,481,4073000,177000,656000,833000,373,544.6985446985447,1207.900207900208,1752.5987525987525,7777.546777546778,474.5308310991957,1758.7131367292225,2233.243967828418,10919.571045576407,6024.948024948026,8686.327077747988,2661.3790527999627
2920490,Missouri,3,3,MARYVILLE R-II,2339000,344000,300000,644000,283,2604000,356000,274000,630000,188,1215.547703180212,1060.070671378092,2275.618374558304,8265.017667844522,1893.6170212765958,1457.4468085106382,3351.0638297872342,13851.063829787234,5989.399293286218,10500,4510.600706713782
2920550,Missouri,3,3,MAYSVILLE R-I,449000,21000,79000,100000,68,539000,54000,110000,164000,60,308.8235294117647,1161.764705882353,1470.5882352941176,6602.941176470588,900,1833.3333333333333,2733.3333333333335,8983.333333333334,5132.35294117647,6250,1117.6470588235297
2920610,Missouri,3,3,MCDONALD CO. R-I,4681000,1225000,509000,1734000,639,5214000,877000,1069000,1946000,546,1917.057902973396,796.5571205007825,2713.6150234741785,7325.508607198748,1606.2271062271063,1957.8754578754579,3564.102564102564,9549.45054945055,4611.89358372457,5985.347985347986,1373.4544016234158
2920640,Missouri,3,3,MEADVILLE R-IV,173000,0,49000,49000,36,189000,2000,0,2000,32,0,1361.111111111111,1361.111111111111,4805.555555555556,62.5,0,62.5,5906.25,3444.4444444444443,5843.75,2399.3055555555557
2920670,Missouri,3,3,MEHLVILLE R-IX,4057000,3777000,0,3777000,1713,6039000,4187000,0,4187000,1474,2204.9036777583187,0,2204.9036777583187,2368.3596030356102,2840.5698778833107,0,2840.5698778833107,4097.014925373134,163.4559252772915,1256.4450474898235,1092.989122212532
2920700,Missouri,3,3,SCOTLAND CO. R-I,1012000,319000,107000,426000,95,1112000,214000,24000,238000,96,3357.8947368421054,1126.3157894736842,4484.210526315789,10652.631578947368,2229.1666666666665,250,2479.1666666666665,11583.333333333334,6168.421052631579,9104.166666666668,2935.7456140350887
2920750,Missouri,3,3,NORTH MERCER CO. R-III,226000,0,33000,33000,19,204000,0,43000,43000,16,0,1736.842105263158,1736.842105263158,11894.736842105263,0,2687.5,2687.5,12750,10157.894736842105,10062.5,-95.39473684210498
2920810,Missouri,3,3,MEXICO 59,2599000,234000,529000,763000,311,3186000,234000,513000,747000,306,752.4115755627009,1700.9646302250803,2453.376205787781,8356.913183279743,764.7058823529412,1676.4705882352941,2441.176470588235,10411.764705882353,5903.536977491962,7970.588235294118,2067.051257802156
2920840,Missouri,1,3,MIAMI R-I,62000,0,14000,14000,10,47000,0,7000,7000,4,0,1400,1400,6200,0,1750,1750,11750,4800,10000,5200
2920940,Missouri,3,3,MILAN C-2,433000,36000,160000,196000,61,624000,0,151000,151000,49,590.1639344262295,2622.9508196721313,3213.1147540983607,7098.360655737705,0,3081.6326530612246,3081.6326530612246,12734.69387755102,3885.2459016393445,9653.061224489797,5767.8153228504525
2921000,Missouri,3,3,MILLER R-II,472000,66000,142000,208000,77,519000,58000,140000,198000,70,857.1428571428571,1844.155844155844,2701.2987012987014,6129.87012987013,828.5714285714286,2000,2828.5714285714284,7414.285714285715,3428.5714285714284,4585.714285714286,1157.1428571428578
2921100,Missouri,3,3,MOBERLY,3541000,1009000,487000,1496000,410,4924000,1153000,524000,1677000,354,2460.9756097560976,1187.8048780487804,3648.7804878048782,8636.585365853658,3257.062146892655,1480.225988700565,4737.28813559322,13909.604519774011,4987.80487804878,9172.316384180791,4184.511506132011
2921120,Missouri,3,3,MONETT R-I,2960000,158000,427000,585000,359,3814000,240000,411000,651000,312,440.1114206128134,1189.4150417827298,1629.5264623955431,8245.125348189415,769.2307692307693,1317.3076923076924,2086.5384615384614,12224.358974358975,6615.598885793872,10137.820512820514,3522.2216270266417
2921210,Missouri,3,3,MONROE CITY R-I,1085000,0,194000,194000,142,1441000,121000,78000,199000,127,0,1366.1971830985915,1366.1971830985915,7640.845070422535,952.7559055118111,614.1732283464567,1566.9291338582677,11346.456692913385,6274.647887323944,9779.527559055117,3504.8796717311734
2921330,Missouri,3,3,MONTGOMERY CO. R-II,1653000,261000,275000,536000,158,1929000,190000,301000,491000,137,1651.8987341772151,1740.506329113924,3392.4050632911394,10462.025316455696,1386.8613138686133,2197.080291970803,3583.941605839416,14080.29197080292,7069.620253164557,10496.350364963504,3426.7301117989473
2921360,Missouri,3,3,MONTROSE R-XIV,56000,0,23000,23000,22,63000,0,18000,18000,13,0,1045.4545454545455,1045.4545454545455,2545.4545454545455,0,1384.6153846153845,1384.6153846153845,4846.153846153846,1500,3461.538461538461,1961.538461538461
2921420,Missouri,3,3,SCOTT CO. CENTRAL,529000,290000,155000,445000,72,640000,278000,67000,345000,37,4027.777777777778,2152.777777777778,6180.555555555556,7347.222222222223,7513.513513513513,1810.8108108108108,9324.324324324325,17297.297297297297,1166.666666666667,7972.972972972972,6806.306306306305
2921510,Missouri,3,3,MOUNTAIN GROVE R-III,1447000,122000,318000,440000,242,1705000,96000,241000,337000,199,504.1322314049587,1314.0495867768595,1818.1818181818182,5979.338842975207,482.41206030150755,1211.0552763819096,1693.467336683417,8567.8391959799,4161.157024793389,6874.371859296482,2713.2148345030937
2921540,Missouri,3,3,MOUNTAIN VIEW-BIRCH TREE R-III,1000000,67000,269000,336000,211,1268000,55000,307000,362000,185,317.53554502369667,1274.8815165876777,1592.4170616113745,4739.336492890995,297.2972972972973,1659.4594594594594,1956.7567567567567,6854.054054054054,3146.9194312796208,4897.2972972972975,1750.3778660176768
2921600,Missouri,3,3,MT. VERNON R-V,1520000,371000,261000,632000,241,2272000,608000,520000,1128000,183,1539.4190871369294,1082.98755186722,2622.4066390041494,6307.053941908714,3322.4043715846997,2841.530054644809,6163.934426229508,12415.300546448087,3684.647302904564,6251.3661202185785,2566.7188173140144
2921720,Missouri,3,3,NAYLOR R-II,188000,0,79000,79000,57,246000,0,85000,85000,46,0,1385.9649122807018,1385.9649122807018,3298.245614035088,0,1847.8260869565217,1847.8260869565217,5347.826086956522,1912.280701754386,3500,1587.719298245614
2921750,Missouri,3,3,NEELYVILLE R-IV,886000,270000,130000,400000,109,907000,259000,123000,382000,83,2477.064220183486,1192.6605504587155,3669.7247706422017,8128.440366972477,3120.4819277108436,1481.9277108433735,4602.409638554217,10927.710843373494,4458.715596330276,6325.301204819277,1866.585608489001
2921810,Missouri,3,3,NEOSHO SCHOOL DISTRICT,6406000,585000,828000,1413000,703,7224000,494000,1130000,1624000,493,832.1479374110953,1177.8093883357042,2009.9573257467994,9112.375533428165,1002.0283975659229,2292.0892494929008,3294.1176470588234,14653.144016227181,7102.418207681366,11359.026369168358,4256.608161486992
2921840,Missouri,3,3,NEVADA R-V,3095000,221000,492000,713000,395,3370000,346000,611000,957000,329,559.493670886076,1245.5696202531647,1805.0632911392406,7835.443037974684,1051.6717325227964,1857.142857142857,2908.8145896656533,10243.161094224924,6030.379746835443,7334.346504559271,1303.9667577238279
2921875,Missouri,3,3,NEW BLOOMFIELD R-III,732000,9000,138000,147000,83,966000,117000,145000,262000,78,108.43373493975903,1662.6506024096386,1771.0843373493976,8819.277108433735,1500,1858.974358974359,3358.974358974359,12384.615384615385,7048.192771084337,9025.641025641025,1977.448254556688
2921880,Missouri,3,3,MACON CO. R-IV,88000,0,28000,28000,17,104000,0,31000,31000,10,0,1647.0588235294117,1647.0588235294117,5176.470588235294,0,3100,3100,10400,3529.411764705882,7300,3770.588235294118
2921940,Missouri,3,3,NEW FRANKLIN R-I,335000,0,122000,122000,57,407000,20000,110000,130000,57,0,2140.3508771929824,2140.3508771929824,5877.19298245614,350.87719298245617,1929.8245614035088,2280.7017543859647,7140.350877192983,3736.842105263158,4859.649122807018,1122.8070175438602
2921960,Missouri,3,3,NEW HAVEN,707000,0,105000,105000,88,726000,16000,123000,139000,87,0,1193.1818181818182,1193.1818181818182,8034.090909090909,183.90804597701148,1413.7931034482758,1597.7011494252874,8344.827586206897,6840.909090909091,6747.126436781609,-93.78265412748169
2922140,Missouri,3,3,NEWBURG R-II,576000,142000,83000,225000,60,538000,233000,0,233000,57,2366.6666666666665,1383.3333333333333,3750,9600,4087.719298245614,0,4087.719298245614,9438.59649122807,5850,5350.877192982456,-499.1228070175439
2922470,Missouri,3,3,NEWTOWN-HARRIS R-III,67000,0,28000,28000,13,128000,0,25000,25000,13,0,2153.846153846154,2153.846153846154,5153.846153846154,0,1923.076923076923,1923.076923076923,9846.153846153846,3000.0000000000005,7923.076923076923,4923.076923076922
2922500,Missouri,3,3,NIANGUA R-V,235000,5000,84000,89000,69,267000,0,112000,112000,55,72.46376811594203,1217.391304347826,1289.855072463768,3405.7971014492755,0,2036.3636363636363,2036.3636363636363,4854.545454545455,2115.9420289855075,2818.181818181819,702.2397891963114
2922530,Missouri,3,3,Nixa Public Schools,9669000,1865000,926000,2791000,793,10466000,1098000,1126000,2224000,676,2351.828499369483,1167.717528373266,3519.546027742749,12192.938209331653,1624.2603550295858,1665.680473372781,3289.940828402367,15482.24852071006,8673.392181588904,12192.307692307693,3518.915510718789
2922620,Missouri,3,3,NORBORNE R-VIII,208000,0,40000,40000,31,165000,0,38000,38000,27,0,1290.3225806451612,1290.3225806451612,6709.677419354839,0,1407.4074074074074,1407.4074074074074,6111.111111111111,5419.354838709678,4703.703703703704,-715.6511350059736
2922710,Missouri,3,3,NORTH ANDREW CO. R-VI,261000,0,74000,74000,47,371000,1000,45000,46000,34,0,1574.468085106383,1574.468085106383,5553.191489361702,29.41176470588235,1323.5294117647059,1352.9411764705883,10911.764705882353,3978.723404255319,9558.823529411766,5580.100125156447
2922740,Missouri,3,3,NORTH CALLAWAY CO. R-I,880000,67000,143000,210000,137,1174000,35000,249000,284000,164,489.05109489051097,1043.7956204379561,1532.846715328467,6423.3576642335765,213.41463414634146,1518.2926829268292,1731.7073170731708,7158.536585365854,4890.510948905109,5426.829268292683,536.3183193875739
2922770,Missouri,3,3,NORTH HARRISON R-III,194000,0,63000,63000,32,208000,0,39000,39000,23,0,1968.75,1968.75,6062.5,0,1695.6521739130435,1695.6521739130435,9043.478260869566,4093.75,7347.826086956522,3254.076086956522
2922800,Missouri,3,3,NORTH KANSAS CITY 74,32657000,4487000,3890000,8377000,2642,44565000,9413000,4246000,13659000,2454,1698.334595003785,1472.3694171082514,3170.7040121120363,12360.711582134747,3835.7783211083943,1730.236348818256,5566.014669926651,18160.146699266505,9190.00757002271,12594.132029339853,3404.124459317143
2922830,Missouri,3,3,NORTH PLATTE CO. R-I,822000,195000,125000,320000,85,857000,120000,94000,214000,65,2294.1176470588234,1470.5882352941176,3764.705882352941,9670.588235294117,1846.1538461538462,1446.1538461538462,3292.3076923076924,13184.615384615385,5905.882352941177,9892.307692307691,3986.425339366515
2922860,Missouri,3,3,NORTHEAST RANDOLPH CO. R-IV,443000,4000,60000,64000,52,474000,0,123000,123000,39,76.92307692307692,1153.8461538461538,1230.7692307692307,8519.23076923077,0,3153.846153846154,3153.846153846154,12153.846153846154,7288.461538461539,9000,1711.538461538461
2922890,Missouri,3,3,NORTHWEST R-I,10602000,1676000,1782000,3458000,894,11162000,1276000,1139000,2415000,719,1874.7203579418344,1993.288590604027,3868.008948545861,11859.060402684563,1774.6870653685673,1584.1446453407511,3358.8317107093185,15524.339360222531,7991.051454138702,12165.507649513213,4174.456195374511
2922920,Missouri,3,3,NORTHWESTERN R-I,213000,0,43000,43000,20,284000,0,38000,38000,20,0,2150,2150,10650,0,1900,1900,14200,8500,12300,3800
2922950,Missouri,3,3,NORWOOD R-I,310000,0,85000,85000,56,330000,0,59000,59000,48,0,1517.857142857143,1517.857142857143,5535.714285714285,0,1229.1666666666667,1229.1666666666667,6875,4017.857142857142,5645.833333333333,1627.9761904761908
2922980,Missouri,3,3,ADAIR CO. R-I,179000,0,57000,57000,28,256000,0,2000,2000,29,0,2035.7142857142858,2035.7142857142858,6392.857142857143,0,68.96551724137932,68.96551724137932,8827.586206896553,4357.142857142857,8758.620689655174,4401.477832512317
2923010,Missouri,3,3,OAK GROVE R-VI,2235000,167000,349000,516000,263,2807000,210000,394000,604000,248,634.9809885931559,1326.9961977186313,1961.9771863117871,8498.098859315589,846.7741935483871,1588.7096774193549,2435.483870967742,11318.548387096775,6536.121673003801,8883.064516129032,2346.942843125231
2923040,Missouri,1,3,OAK HILL R-I,156000,0,51000,51000,17,149000,0,58000,58000,22,0,3000,3000,9176.470588235294,0,2636.3636363636365,2636.3636363636365,6772.727272727273,6176.470588235294,4136.363636363636,-2040.1069518716577
2923100,Missouri,3,3,ODESSA R-VII,2503000,265000,482000,747000,261,3278000,249000,613000,862000,220,1015.3256704980843,1846.7432950191571,2862.0689655172414,9590.038314176245,1131.8181818181818,2786.3636363636365,3918.181818181818,14900,6727.969348659004,10981.818181818182,4253.848833159178
2923130,Missouri,3,3,ORAN R-III,228000,0,88000,88000,51,310000,0,93000,93000,48,0,1725.4901960784314,1725.4901960784314,4470.588235294118,0,1937.5,1937.5,6458.333333333333,2745.0980392156866,4520.833333333333,1775.7352941176464
2923160,Missouri,3,3,ORCHARD FARM R-V,5545000,1506000,250000,1756000,359,7256000,1981000,325000,2306000,327,4194.986072423399,696.3788300835655,4891.3649025069635,15445.682451253482,6058.1039755351685,993.8837920489296,7051.987767584098,22189.60244648318,10554.31754874652,15137.61467889908,4583.297130152561
2923220,Missouri,3,3,ORRICK R-XI,358000,10000,52000,62000,29,457000,3000,67000,70000,49,344.82758620689657,1793.103448275862,2137.9310344827586,12344.827586206897,61.224489795918366,1367.3469387755101,1428.5714285714287,9326.530612244898,10206.896551724138,7897.95918367347,-2308.937368050668
2923270,Missouri,3,3,OSCEOLA,573000,61000,104000,165000,105,646000,60000,90000,150000,95,580.952380952381,990.4761904761905,1571.4285714285713,5457.142857142857,631.578947368421,947.3684210526316,1578.9473684210527,6800,3885.7142857142853,5221.0526315789475,1335.3383458646622
2923340,Missouri,3,3,GASCONADE CO. R-II,2154000,43000,408000,451000,265,2431000,37000,368000,405000,263,162.26415094339623,1539.622641509434,1701.8867924528302,8128.301886792453,140.68441064638785,1399.2395437262358,1539.9239543726235,9243.346007604563,6426.415094339623,7703.42205323194,1277.006958892317
2923400,Missouri,3,3,LUTIE R-VI,56000,0,45000,45000,29,105000,0,31000,31000,8,0,1551.7241379310344,1551.7241379310344,1931.0344827586207,0,3875,3875,13125,379.3103448275863,9250,8870.689655172413
2923430,Missouri,3,3,OZARK R-VI,9243000,1884000,834000,2718000,787,12141000,2252000,973000,3225000,682,2393.9008894536214,1059.720457433291,3453.6213468869123,11744.599745870393,3302.0527859237536,1426.6862170087977,4728.739002932552,17802.052785923755,8290.978398983481,13073.313782991205,4782.335384007723
2923460,Missouri,3,3,MERAMEC VALLEY R-III,5757000,1001000,565000,1566000,567,6996000,1409000,570000,1979000,444,1765.432098765432,996.4726631393298,2761.904761904762,10153.439153439154,3173.4234234234236,1283.7837837837837,4457.207207207207,15756.756756756757,7391.534391534393,11299.549549549549,3908.015158015156
2923490,Missouri,3,3,PALMYRA R-I,1675000,236000,172000,408000,179,1854000,237000,240000,477000,174,1318.4357541899442,960.8938547486033,2279.3296089385476,9357.541899441341,1362.0689655172414,1379.3103448275863,2741.3793103448274,10655.172413793103,7078.212290502794,7913.793103448275,835.5808129454817
2923530,Missouri,3,3,PARIS R-II,466000,0,99000,99000,70,608000,0,0,0,67,0,1414.2857142857142,1414.2857142857142,6657.142857142857,0,0,0,9074.626865671642,5242.857142857143,9074.626865671642,3831.769722814499
2923550,Missouri,3,3,PARK HILL,21456000,3067000,1738000,4805000,1318,24416000,2779000,2318000,5097000,1206,2327.01062215478,1318.6646433990895,3645.6752655538694,16279.210925644917,2304.311774461028,1922.0563847429519,4226.36815920398,20245.439469320067,12633.535660091047,16019.071310116087,3385.53565002504
2923670,Missouri,3,3,PATTONSBURG R-II,208000,7000,28000,35000,23,197000,0,45000,45000,21,304.3478260869565,1217.391304347826,1521.7391304347825,9043.478260869566,0,2142.8571428571427,2142.8571428571427,9380.952380952382,7521.739130434784,7238.0952380952385,-283.64389233954535
2923700,Missouri,3,3,PATTONVILLE R-III,4220000,4373000,0,4373000,1043,4655000,4608000,0,4608000,913,4192.713326941514,0,4192.713326941514,4046.021093000959,5047.097480832421,0,5047.097480832421,5098.576122672508,-146.69223394055552,51.47864184008722,198.17087578064275
2923730,Missouri,3,3,RAYMORE-PECULIAR R-II,8046000,809000,945000,1754000,649,8857000,1075000,1093000,2168000,565,1246.53312788906,1456.086286594761,2702.6194144838214,12397.53466872111,1902.654867256637,1934.513274336283,3837.16814159292,15676.106194690265,9694.915254237289,11838.938053097345,2144.0227988600564
2924530,Missouri,3,3,PERRY CO. 32,3163000,204000,704000,908000,341,3597000,202000,644000,846000,321,598.2404692082112,2064.516129032258,2662.7565982404694,9275.659824046921,629.2834890965732,2006.2305295950155,2635.5140186915887,11205.607476635514,6612.903225806452,8570.093457943925,1957.1902321374737
2924690,Missouri,1,3,PETTIS CO. R-XII,243000,0,29000,29000,18,271000,2000,35000,37000,12,0,1611.111111111111,1611.111111111111,13500,166.66666666666666,2916.6666666666665,3083.3333333333335,22583.333333333332,11888.888888888889,19500,7611.111111111111
2925080,Missouri,1,3,PHELPS CO. R-III,285000,0,58000,58000,36,242000,0,56000,56000,31,0,1611.111111111111,1611.111111111111,7916.666666666667,0,1806.4516129032259,1806.4516129032259,7806.451612903225,6305.555555555556,6000,-305.55555555555566
2925110,Missouri,3,3,PIERCE CITY R-VI,768000,0,42000,42000,106,834000,28000,184000,212000,72,0,396.22641509433964,396.22641509433964,7245.2830188679245,388.8888888888889,2555.5555555555557,2944.4444444444443,11583.333333333334,6849.056603773585,8638.88888888889,1789.8322851153052
2925140,Missouri,3,3,PIKE CO. R-III,386000,68000,87000,155000,50,353000,4000,172000,176000,34,1360,1740,3100,7720,117.6470588235294,5058.823529411765,5176.470588235294,10382.35294117647,4620,5205.882352941177,585.8823529411766
2925170,Missouri,3,3,PILOT GROVE C-4,316000,1000,74000,75000,36,384000,0,69000,69000,34,27.77777777777778,2055.5555555555557,2083.3333333333335,8777.777777777777,0,2029.4117647058824,2029.4117647058824,11294.117647058823,6694.444444444443,9264.70588235294,2570.261437908497
2925210,Missouri,3,3,PLATO R-V,363000,0,100000,100000,69,480000,33000,169000,202000,72,0,1449.2753623188405,1449.2753623188405,5260.869565217391,458.3333333333333,2347.222222222222,2805.5555555555557,6666.666666666667,3811.5942028985505,3861.1111111111113,49.51690821256079
2925230,Missouri,3,3,PLATTE CO. R-III,5117000,632000,623000,1255000,402,6093000,0,1081000,1081000,391,1572.1393034825871,1549.7512437810944,3121.8905472636816,12728.855721393034,0,2764.705882352941,2764.705882352941,15583.120204603581,9606.965174129353,12818.414322250641,3211.449148121288
2925290,Missouri,3,3,CLINTON CO. R-III,1215000,107000,265000,372000,114,1230000,0,3000,3000,102,938.5964912280701,2324.561403508772,3263.157894736842,10657.894736842105,0,29.41176470588235,29.41176470588235,12058.823529411764,7394.736842105263,12029.411764705881,4634.674922600618
2925330,Missouri,3,3,PLEASANT HILL R-III,2348000,201000,359000,560000,219,2855000,180000,381000,561000,215,917.8082191780821,1639.269406392694,2557.077625570776,10721.461187214612,837.2093023255813,1772.093023255814,2609.3023255813955,13279.06976744186,8164.383561643836,10669.767441860466,2505.383880216629
2925350,Missouri,3,3,PLEASANT HOPE R-VI,998000,71000,211000,282000,128,973000,10000,1000,11000,135,554.6875,1648.4375,2203.125,7796.875,74.07407407407408,7.407407407407407,81.48148148148148,7207.407407407408,5593.75,7125.925925925926,1532.175925925926
2925410,Missouri,3,3,POLO R-VII,388000,39000,101000,140000,96,570000,21000,99000,120000,67,406.25,1052.0833333333333,1458.3333333333333,4041.6666666666665,313.43283582089555,1477.6119402985075,1791.044776119403,8507.462686567163,2583.333333333333,6716.417910447761,4133.084577114428
2925450,Missouri,3,3,POPLAR BLUFF R-I,8493000,980000,1019000,1999000,897,9680000,1210000,1061000,2271000,835,1092.530657748049,1136.0089186176142,2228.5395763656634,9468.227424749164,1449.1017964071857,1270.6586826347304,2719.7604790419164,11592.814371257486,7239.687848383501,8873.053892215568,1633.3660438320676
2925500,Missouri,3,3,POTOSI R-III,2616000,128000,477000,605000,407,2613000,104000,417000,521000,321,314.4963144963145,1171.990171990172,1486.4864864864865,6427.518427518427,323.98753894080994,1299.0654205607477,1623.0529595015576,8140.186915887851,4941.031941031941,6517.133956386293,1576.1020153543523
2925530,Missouri,3,3,PRAIRIE HOME R-V,109000,15000,43000,58000,15,115000,0,55000,55000,13,1000,2866.6666666666665,3866.6666666666665,7266.666666666667,0,4230.7692307692305,4230.7692307692305,8846.153846153846,3400.0000000000005,4615.384615384615,1215.3846153846148
2925590,Missouri,3,3,PRINCETON R-V,533000,87000,66000,153000,53,416000,62000,75000,137000,40,1641.5094339622642,1245.2830188679245,2886.7924528301887,10056.603773584906,1550,1875,3425,10400,7169.811320754718,6975,-194.8113207547176
2925620,Missouri,3,3,PURDY R-II,799000,244000,97000,341000,119,1095000,167000,96000,263000,108,2050.4201680672268,815.1260504201681,2865.546218487395,6714.285714285715,1546.2962962962963,888.8888888888889,2435.185185185185,10138.888888888889,3848.7394957983197,7703.7037037037035,3854.964207905384
2925640,Missouri,3,3,PUTNAM CO. R-I,922000,172000,128000,300000,78,956000,181000,133000,314000,75,2205.128205128205,1641.025641025641,3846.153846153846,11820.51282051282,2413.3333333333335,1773.3333333333333,4186.666666666667,12746.666666666666,7974.358974358975,8560,585.6410256410254
2925650,Missouri,3,3,PUXICO R-VIII,831000,66000,173000,239000,127,833000,84000,135000,219000,78,519.6850393700787,1362.2047244094488,1881.8897637795276,6543.307086614173,1076.923076923077,1730.7692307692307,2807.6923076923076,10679.48717948718,4661.417322834646,7871.794871794872,3210.377548960226
2925710,Missouri,3,3,RALLS CO. R-II,739000,114000,205000,319000,122,1195000,158000,149000,307000,123,934.4262295081967,1680.327868852459,2614.754098360656,6057.377049180328,1284.5528455284552,1211.3821138211383,2495.9349593495936,9715.447154471545,3442.622950819672,7219.512195121952,3776.8892443022796
2926040,Missouri,1,3,RAYMONDVILLE R-VII,195000,0,34000,34000,36,141000,0,0,0,36,0,944.4444444444445,944.4444444444445,5416.666666666667,0,0,0,3916.6666666666665,4472.222222222223,3916.6666666666665,-555.5555555555561
2926070,Missouri,3,3,RAYTOWN C-2,16483000,1475000,1947000,3422000,1351,19224000,2066000,1460000,3526000,1249,1091.7838638045891,1441.1547002220577,2532.938564026647,12200.59215396003,1654.1232986389111,1168.935148118495,2823.058446757406,15391.513210568455,9667.653589933383,12568.454763811049,2900.801173877666
